gen,specEquation,range,seed,topAEquation,topPEquation,correlation,covariance,AMean,PMean,AStd,PStd,AVar,PVar,ASkew,PSkew,AExKur,PExKur,topAMean,topPMean,topABest,topPBest,topAMeanDelta,topPMeanDelta,topABestDelta,topPBestDelta,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
270,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((5)*((9)+(6)))*((3)*((9)-(1))))/(((1)*(7))+((6)*((x)/(x))))),((x)-(9)),-0.18619822797219895,-0.0000005347524273867393,-0.9383528531330392,-0.000006935600713169685,0.18516488526054986,0.004267883299644181,0.00003446335988142645,0.00000023932982708587323,2.370704002547606,-0.058768546215389815,7.372552434701378,0.7633044482688183,-0.9126046304485451,0.0012363717499383265,0.497373095486378,0.00988042725195995,1013.3212144104367,639.4139923223963,22896.933385766362,633.8773978898093,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddRandomSubTreeR,AddRandomSubTreeR,0,0,4,4,4
271,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),((x)*((x)*(x))),NaN,0,-0.9374999999999999,0.0027417427781252553,0,0.1005721287735947,0,0.00009715814643508852,NaN,0.3883662292122038,NaN,-0.14717081125173426,-0.9374999999999999,0.030173048900471858,-0.9374999999999999,0.6005462915314183,640.2028758309526,621.38812927518,640.2028758309526,255.73141292292496,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddTreeWithSub,AddRandomSubTreeR,0,0,1,1,4
272,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((0)+(5))-((1)*((x)*(x))))+(((2)*(x))*((3)*((2)-(7)))))*((((x)*(x))+((5)+(0)))*(((x)+(2))-((1)*((x)-(x)))))),(((((0)+(x))/((5)-((0)*(x))))*(((8)+((4)+(9)))-((x)+((7)*(7)))))-((((9)-(9))*((x)*((3)+(4))))*(((x)-(7))*((0)*((0)*((x)-(x))))))),-0.024254213376710607,-0.0000557177810103144,-0.7994119228820052,-0.16899306193480157,0.6825167599201096,0.26913640218835894,0.0035118392985162093,0.0015027218521934166,0.3061153629597137,-0.4405059484392883,0.33490611680506177,-0.17042091421985672,-0.6508798337104769,-0.09847946911873262,0.9979701145492098,0.8035609904473555,NaN,NaN,5046218.745647664,125.76081884098701,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,2,2,4
273,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((9)-(x)),((0)*(x)),NaN,0,-0.9374960852382999,0,0.0002679238357793837,0,0.000000001035201904906594,0,0.1914067588719121,NaN,0.21125879278087512,NaN,-0.9374077069288242,0,-0.9368698678795631,0,641.1482564643295,640.2028758309526,646.6574741614673,640.2028758309526,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddXD,AddRandomSubTreeR,0,0,1,1,4
274,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((8)-(x))*((8)*(x)))-((5)-((x)*(x)))),((8)*((9)*(x))),-0.060558238320119404,-0.000001463201884608718,-0.9395695051669877,0.014877281864774963,0.09124262823324975,0.12376464187820603,0.000009432836596952613,0.00006188989228814836,1.6049817607281942,0.6573662213829409,3.6499327916347126,0.8840552523005303,-0.9274778930648424,0.04073370790385736,-0.21529867076364215,0.5163035069400439,742.8617827393239,614.155905321823,8037.8887623278,309.6638858863303,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,2,4,4
275,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*((x)*(x)))+((5)*((x)-(0))))+(((0)/(1))*((2)*((8)*((x)/(x)))))),(((((6)/(1))+((7)/((5)-(0))))*(((1)+((9)+(3)))*((x)*((0)+(2)))))*((((x)*(x))*((1)/(7)))/(((x)*(7))*((x)*((x)*((x)*(x))))))),-0.11353929717709257,-0.00011258043747134284,-0.9180644387036232,-0.7405554575952754,0.279877304894152,0.5335578568987835,0.000266824180795124,0.003684752108342979,0.6794963148611738,0.40385165710849424,-0.29393545399395604,0.92779867921042,-0.877419492617088,-0.5376977681912266,0.7215031846432867,0.7092419926170919,NaN,NaN,51647.54000536285,135.6931387936887,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MultXD,AddRandomSubTreeR,0,0,4,1,4
276,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((5)-(4))/((x)-(x))),((((3)/((3)+(8)))-(((0)-(6))-((x)*(8))))*(((x)+(8))+((2)+((x)/((x)+(x)))))),0.0009185995659131474,0.00000007409661927413741,-0.9432344030227351,-0.08338300867673165,0.011002935964404544,0.1261792420527513,0.000003932132054021665,0.001654688393127002,-0.0393605358017763,-0.3267863945935145,-0.6456233376231864,-0.664214676919558,-0.9392385475548071,-0.007235214446841318,-0.9368872263068486,0.0569239266685654,622.3945055212507,1136.2800780253274,646.4796675203781,599.7108074345017,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,1,2,4
277,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((9)+(x))*((7)*(x)))*(((x)*(x))+((0)-((x)-(9)))))*(((x)*((x)*(7)))/(((x)-(4))/((8)/((x)+(x)))))),(((x)+((x)*(x)))*((x)+((x)+(x)))),-0.14583026058140958,-0.00004389598332579241,-0.9644162875143375,-0.11642589472181845,0.23151875791421023,0.3245972727168151,0.000045922251416711375,0.001973018188390145,2.2319232940929252,-0.5360845552803769,6.380977515192873,-0.5162319015050656,-0.9357013242343475,-0.0455472257670627,0.8688316462001291,0.7820264029082754,NaN,NaN,295778.2586516945,139.54732371333944,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddTreeWithSub,AddRandomSubTreeR,0,0,3,6,4
278,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)*(x)),(((((x)*(1))+((1)+(5)))/(((3)/(7))+((8)-(4))))+(((4)-((9)+(7)))*((8)+((x)*((x)*(x)))))),0.0780536741266429,0.0000006618835315769789,-0.9379484738653434,-0.4482316575515197,0.0005984226677615055,0.5064083833112769,0.000000019059448832724155,0.00377282022662233,-0.5419712980110333,0.12928130986739195,0.010975853405292835,-0.31615318637959255,-0.9377016176087286,-0.30891890854750925,-0.9361150957943566,0.8193312863459585,638.1376570641339,7687.009157283382,654.3887903142052,115.66463005399626,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddRandomSubTreeR,AddRandomSubTreeR,0,0,3,1,4
279,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*(0))*((0)/((8)-(6))))-((x)*((9)*((x)/(x))))),(((x)*((x)*(9)))/((8)*(x))),-0.06714401844745514,-0.000011327314949582175,-0.971090295177013,-0.21006422683024673,0.030887032993995856,0.3663499499831697,0.00001640248651259209,0.0017351203518461557,-0.1046784670645584,-0.5499485367426115,-0.4012273247109879,0.5640498198006565,-0.9617344187368766,-0.11664646873423627,-0.9328208818129011,0.6756028406840306,NaN,NaN,688.132234546691,207.67999430547525,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddTreeWithSub,AddRandomSubTreeR,0,0,1,1,4
280,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)*(9))*((8)/(x))),((x)*(9)),0.11950060322799401,0.0000008604487495221306,-0.9492152758857828,0.016369855508401608,0.01834837862907706,0.02302936621653076,0.000007734515057029772,0.000006703115939203195,-0.40834874619442035,0.09340890340064512,0.7341510847257382,-0.0094383882786917,-0.9434051856684287,0.02234654426635083,-0.9362738336550653,0.07377034044034662,579.7146062750526,625.8965539267512,652.7627993553418,592.9748917300143,FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddRandomSubTreeR,AddRandomSubTreeR,0,0,1,3,4
