gen,specEquation,range,seed,topAEquation,topPEquation,correlation,covariance,AMean,PMean,AStd,PStd,AVar,PVar,ASkew,PSkew,AExKur,PExKur,topAMean,topPMean,topABest,topPBest,topAMeanDelta,topPMeanDelta,topABestDelta,topPBestDelta,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
24,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)*((x)*(7)))+((0)-((x)+(x)))),(((x)*((6)*(x)))/((3)*((x)-(x)))),0.0321817536758897,0.0000004118142371238515,-0.9386492440121212,-0.07158908041939518,0.002484708664894508,0.10745138327396608,0.00000018374951108124273,0.0008911629219390757,0.20000243016065627,-0.0706499161681276,-0.7755780111595967,-0.40240926006379807,-0.9376797517171249,-0.007088423186568204,-0.922893740051818,0.8068452588949324,638.361634771129,660.681026911285,789.8183898143224,123.65822073584738,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SubXD,0,0,1,4,3
25,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*((7)*(2)))*(((x)+(9))*((3)*(x))))*(((6)-(9))*((4)*((5)/((x)-(x)))))),(((((x)*(0))+((2)*(x)))-(((0)-(6))*((0)+(5))))*(((x)*((0)/(5)))+(((0)*(x))+((x)-((x)-(x)))))),-0.02863634489190146,-0.000021892685563552843,-0.9456855545937654,-0.2089338510292476,0.2946471824559072,0.34178501014211615,0.000257707732039278,0.0022679603692322835,1.2578968175069347,0.2771313585005198,0.9194142657364623,-0.748208340604219,-0.8975447890874356,-0.11543630044347308,0.841153910846018,0.8068452588949324,NaN,NaN,156661.58184008894,123.65822073584738,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,3,3,3
26,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((1)*(4))*((x)*(x)))-(((9)*(8))+((0)*((5)-(7)))))-(((8)*((x)*(x)))+(((3)/(x))/((x)*((x)-(x)))))),(((3)*((8)*(x)))*((4)+(0))),0.06696137572420267,0.00004579354053676519,-0.9433316454627515,-0.18831609152650092,0.308971503814833,0.29765956857102865,0.00020242501128498087,0.002310444482086073,1.2686186868969487,-0.4297745237400843,1.2667985525268288,0.35142567427542293,-0.8985274937805738,-0.07620689734293254,0.8322370345987473,0.5914238303661089,NaN,NaN,136046.60535997295,261.5716387956122,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SubXD,0,0,1,2,3
27,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)*(x)),(0),NaN,0,-0.9411386314742971,0,0.0006235624088413923,0,0.000002755203691677877,0,-0.3410620191143522,NaN,0.34057212041152596,NaN,-0.9374980154532333,0,-0.9361150957943566,0,640.2232040317099,640.2028758309526,654.3887903142052,640.2028758309526,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SkipD,0,0,1,1,3
28,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*((8)+(5)))*(((x)+(2))*((x)+(9))))*(((4)*((5)*(2)))*((x)/((x)*((x)-(x)))))),(x),-0.14360752559545398,-0.000001690413718697061,-0.9031280023076614,-0.00006666526665839873,0.425886909322773,0.00400321188600801,0.0009767500149220716,0.0000001418561576387811,0.9234627637769741,0.850586854507329,1.0538338197093107,0.7376254563652274,-0.8098004863372211,0.0011243476185921902,0.8406320800977015,0.008255384467473688,5147.839186061875,639.4837490080291,155284.56154666145,634.9177549537858,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,7,1,3
29,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((8)+((6)*(x)))*(((x)*(2))/((6)-(5))))*(((1)*((3)/(x)))/((8)*((x)+((x)-(x)))))),(((x)*(8))*((4)+(9))),-0.05662297695929984,-0.000008977964468340579,-0.9451160042864382,0.02209501385679104,0.2622619284522991,0.11187357959812648,0.000245626906038986,0.00010235155126782941,1.440821508327112,0.19021389782598083,1.4322492033909229,-0.42634957638983906,-0.9003276189157631,0.04666708157917521,0.5976330788477345,0.5931632822237876,1266.4194571695873,610.3762122983842,30489.18637274898,260.45803671395686,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SkipD,0,0,3,2,3
30,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((8)*((6)*(9)))+((5)+(x))),((((x)-(0))*((x)*(x)))+((x)+((x)-(x)))),-0.026781522433672468,-0.0000004844116009986824,-0.9383168320098302,-0.026055020564923547,0.005838692426209532,0.09263759662005337,0.0000006305741760262611,0.0005188267584811271,-0.9728552427665578,-0.50382483560661,0.6298906528974877,0.27063636806635394,-0.9368810702440812,0.01722973944002544,-0.9043813823281456,0.5911247619613949,646.5427255857784,631.4966452066002,979.4450242640246,261.76310324838033,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,1,2,3
31,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*(6))*((1)-(7)))+((8)/((1)/(8)))),(((1)-((1)-(3)))-((x)*((x)*(x)))),-0.21049813685047042,-0.000006005544008615308,-0.9439457275355253,-0.009160097181924136,0.05212537920021939,0.12089398909874297,0.000006800394830034455,0.00011969446468588823,-0.2672668718652028,0.29590531276514825,-0.13130238883079448,0.3751316468163637,-0.939078908466471,0.02160508265178596,-0.5624343320524369,0.6026754083482279,624.0297279764159,628.1479166901113,4482.092783758745,254.36834621382346,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,3,1,3
32,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((7)*(x)))*(((5)/(7))*((1)/((5)*(6)))))+(((8)/((6)/(9)))-(((x)*(3))-((6)/((5)-(x)))))),(((((7)/((6)-(2)))*(((x)+(1))*((x)*(x))))-(((4)+((x)/(3)))+(((x)-(3))*((8)+(5)))))+((((9)*((x)/(0)))-((1)-((0)-(x))))-(((x)-((2)-(7)))/(((5)*(x))/((x)-((6)/(x))))))),0.3229385895777367,0.00041786468074826884,-0.953905758715725,-0.5724846369936551,0.26255672446094885,0.3655686033751186,0.0001384012880786325,0.012097379617414738,1.3474346963737958,2.3583190672694765,2.0142749731772978,6.096871240738462,-0.9101149234929531,-0.157418580071044,0.9490896117316999,0.15897855334018332,NaN,5660.713394328248,201201.49073137823,538.4243487871228,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,3,5,3
33,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((9)*(9)),((((2)/(4))+((6)*(5)))*((3)+((3)-((3)*(x))))),0.776425535045051,0.0005188612327578152,-0.9398900964147852,-0.20432246287735722,0.0006614572860695125,0.264851885125245,0.00005272096059551386,0.008470704109174398,-3.113963634176245,-1.417482269210542,8.376378893726079,2.017508029836018,-0.9372892147492778,-0.06968144092240178,-0.9360490382938909,0.5927265995138477,642.3620010100742,1795.5131448984225,655.065433542499,260.73760224068604,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithAdd|FellTreeD|DivXD|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithMult|DeleteTerminalR|AddTreeWithDiv|DeleteTerminalR|SubXD|DeleteNonTerminalR|MultXD|DeleteTerminalR|MultXD|MutateNonTerminalR|AddTreeWithMult,DivXD,DeleteTerminalR,0,0,3,1,3
34,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(9),(((8)*((4)+(1)))*((7)/(x))),0.12620685933033532,0.0000002726194039700093,-0.9374942870672011,-0.1778987410171829,0.0001071845433126065,0.003310802661236685,0.0000000003850154507587467,0.012119074379086082,-0.36550255265599185,0.29633516940216,0.40073219065227494,-1.1298622466535275,-0.9374523784725783,0.0012042229264351276,-0.9373864210134779,0.021269050412817313,640.6906748518625,639.3340899974048,641.3662933318386,625.0734233415313,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithAdd|FellTreeD|DivXD|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithMult|DeleteTerminalR|AddTreeWithDiv|DeleteTerminalR|SubXD|DeleteNonTerminalR|MultXD|DeleteTerminalR|MultXD|MutateNonTerminalR|AddTreeWithMult,DivXD,DeleteTerminalR,0,0,13,6,3
35,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)-((9)-(0)))*((8)+((7)*(x)))),((((4)*(5))*((9)-(4)))+((x)-((x)/(x)))),0.12116676253934107,0.000016785248011049695,-0.9407404725651201,-0.32872818116970365,0.017011935841540867,0.1755010685102815,0.000002255564287442098,0.008508114133147315,-0.8361598185302132,1.150732271958601,0.9384907014061921,3.453242651007009,-0.9379542920583086,-0.03055531178602193,-0.8354883362891621,0.016810190122180158,635.5494505158105,NaN,1685.1334434466082,628.2451735426362,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,1,2,3
36,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((4)*(3)))*(((4)/(2))*((2)-(7))))*(((x)+((6)-(0)))*((x)+((9)+((2)/(x)))))),(0),-0.0015008885388857255,-0.00000159335752668825,-0.9414606959748044,-0.0733118244075984,0.2953624522327143,0,0.0002231395326794723,0.005050717416145885,1.6607295343978674,-0.15938694287293856,2.3138817859893126,-1.6373529506611226,-0.889399722516087,0,0.7104967632656468,0,NaN,640.2028758309526,48647.83088052928,640.2028758309526,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SkipD,0,0,3,1,3
37,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((2)*(8))*((x)*(7)))-(((3)*(9))+((8)*(x))))-(((9)*((0)+(5)))/(((x)*(5))+((7)*((x)/(x)))))),((((x)*(x))/((4)*(2)))*((4)*((x)-((x)-(x))))),-0.017157208354146556,-0.000009073996920863663,-0.9396495626438692,-0.09840518993481312,0.24496783499157637,0.10129764667762768,0.00017696477886466219,0.001580582491309606,0.7984672134842571,-0.37403362295761455,-0.4436810875072932,0.6722885598076487,-0.9072736587542373,-0.014227370040905253,0.8931129571436753,0.8149744608609829,21562.28139488788,651.8750024220014,1338589.2326050445,118.45388225897123,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,4,1,3
38,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)*((x)+(4))),(((0)-(0))/((x)-(x))),NaN,0,-0.9386465012169474,-0.008199556101033892,0.0009523784346337795,0,0.00000008788730114124992,0,-1.244049915471402,NaN,2.3068688753971327,NaN,-0.9381113859803523,-0.008199556101033892,-0.9360472027504428,-0.008199556101033892,633.9402988251253,645.4956536560793,655.0842354656046,645.4956536560792,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SubXD,0,0,1,1,3
39,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((3)*(2))*((6)*((9)*(9))))-(((x)*(8))+((3)+((x)/(x))))),(((((x)*(x))+((0)+((7)+(4))))-(((x)/(1))*((9)*((3)-(0)))))*((((0)+(2))+((1)/(9)))-(((4)+(8))*((x)-((x)+(x)))))),-0.15831272131674431,-0.00008941472982106782,-0.9341325192164196,-0.6683376495916815,0.19418731724356525,0.49225675640880345,0.00008293320204511744,0.0038464321401481057,1.4284686566403602,0.23923376127511836,1.7130798141908659,-0.2144529374846722,-0.9054506261792448,-0.5155409945195008,0.16134576624533928,0.6948394319531846,NaN,NaN,12480.699345761448,195.3646732537783,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SkipD,0,0,2,1,3
40,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((7)-(x))*((5)*((8)*(0))))+(((7)*((x)+(0)))*((x)/((3)*(x)))))*((((6)-(x))*((x)+((8)*(4))))/(((x)+(5))+((0)/((x)+((x)/(x))))))),((((((x)*(1))+((7)*(0)))+(((2)*(7))-((1)/(x))))-((((9)/(1))*((x)*(0)))+(((3)-(6))+((2)*(4)))))*((((5)-((x)/(7)))*(((5)+(1))-((9)/(x))))+(((9)-((8)/(x)))+(((x)-(x))+((x)+((x)+(x))))))),0.12874922644575393,0.000024863412861044854,-0.955887921689675,-0.49448772874718816,0.03111298824682953,0.473340117336734,0.000009421464949763408,0.003958346330528416,0.36798770745472836,-0.33436558667558286,-0.5266160002113582,0.8806920222222687,-0.9481361468589262,-0.33006357927156027,-0.8054245311555279,0.5688180569560972,NaN,NaN,1993.0843955261919,276.0439199430846,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SkipD,0,0,1,1,3
41,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)-(9))*((2)+((3)*(x))))+(((6)*((9)*(x)))/((2)+((2)*(2)))))/((((4)-(x))-((9)*((0)+(x))))/(((x)/(x))-((x)+((x)-((x)/(x))))))),(((((x)*((x)*(x)))*((2)*((8)-(5))))*(((0)+((7)+(0)))/((1)*((1)/(6)))))+((((1)/(8))+((5)-((x)+(9))))*(((8)*((9)+(2)))/((1)-((2)+((8)-(x))))))),0.13091123189205123,0.00004263807274895606,-0.9518726538228348,-0.35981220410939274,0.22575879781643396,0.41059782464813677,0.00003738428858348957,0.0028376066463538345,2.5241362062866837,0.16512376183951802,10.011526865617073,0.17053192749830215,-0.9244077405775153,-0.22455681908265546,0.8410658866248197,0.8412200214272348,NaN,NaN,156427.59149148792,101.6513989066612,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,10,1,3
42,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*((3)+(3)))*((x)*((8)/(3))))+(((2)*((x)*(7)))+((3)*((9)-(x)))))+((((6)+(8))*((x)+((0)+(5))))*(((x)+((2)*(x)))+((6)+((8)-((3)/(x))))))),(((((0)+(x))-((7)*(x)))/(((3)*(7))+((x)-(5))))*(((x)*((4)+(3)))+((8)*((4)/((6)/(x)))))),-0.09910926116640802,-0.0003321695463035072,-0.8459386061469818,-0.5018703462278239,0.5721750584172502,0.4476794339972336,0.0031058378514410927,0.0036166990404862295,0.0848799814451027,0.359125180752583,-0.5971712567156064,-0.10467946159961627,-0.7308560221567499,-0.32480666017028276,0.8996522144020107,0.3065920192996216,NaN,NaN,26507484.68385079,422.11277309491186,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,1,4,3
43,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((9)*((x)*(4)))-((x)-((4)+(0))))-(((1)*(x))*((x)/((1)/((8)*(x)))))),((x)*((9)-(x))),-0.04404221652645886,-0.0000028633752628543736,-0.8979860627815988,-0.0043660728458086275,0.3673315905477939,0.02406080801043937,0.0005068604322848666,0.000008339304124168494,0.35828206118482975,0.26055103840260446,-0.40455712275504974,0.11902332594170195,-0.8405172090655554,0.003398562551970628,0.9894062977986154,0.0656359193027019,17779.775520616928,638.1228516221811,966918.4406520829,598.1825715355545,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SkipD,0,0,1,1,3
44,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((0)+((x)*(x))),((x)*(9)),-0.11016463887540331,-0.00000003113521703744952,-0.9375322993377277,0.016226231324543053,0.00037550182975960937,0.021248129139610734,0.000000010499040099030313,0.000007607987145861916,-0.1478305906584486,-0.2278055874809718,-0.7930994877619453,0.44310482184532995,-0.9373518139502143,0.022692679282000645,-0.9361150957943566,0.07377034044034662,641.7207819946477,625.6749572943063,654.3887903142052,592.9748917300143,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,10,1,3
45,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(9))*((3)*(x)))*(((x)+(x))+((0)/(2))))/(((3)*((6)/(x)))/(((2)-(3))+((4)/((x)*(x)))))),((((2)*(0))+((x)*((x)+(0))))-(((2)*(x))+((7)/((7)+(x))))),0.059030546339869074,0.00004058972350128029,-0.958032081970364,-0.21877485795621485,0.24276733727836336,0.3808057201533446,0.00018012247289340587,0.002624887408619168,1.4672045365048616,0.21473593132160357,2.00972020469986,-0.41524395775911804,-0.9138289899397638,-0.09998416827009429,0.7842180476144661,0.5920900093697353,NaN,NaN,79623.12970218627,261.1451490816724,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SubXD,0,0,1,4,3
