gen,specEquation,range,seed,topAEquation,topPEquation,correlation,covariance,AMean,PMean,AStd,PStd,AVar,PVar,ASkew,PSkew,AExKur,PExKur,topAMean,topPMean,topABest,topPBest,topAMeanDelta,topPMeanDelta,topABestDelta,topPBestDelta,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
427,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)+(2))+((8)*(x)))*(((x)+(0))/((4)-(1))))*(((x)+((4)*(1)))+((x)*((x)*((x)*(x)))))),(((8)-(0))*((9)*(x))),0.18100744934876445,0.00007945212971260671,-0.5492605216631214,0.0055929948145769315,0.69337167676062,0.08742426597932462,0.00505469244119667,0.00003811741610906156,-0.39148655193295173,0.25996779146680515,-0.7126578949397211,0.46254153534808395,-0.4348194618509915,0.02350304788218807,0.9879602214658982,0.5163035069400439,30254.60544673304,625.1608901240159,850783.590768057,309.6638858863303,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,DivXD,ReplaceBranchXR,0,0,4,5,1
428,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((9)+(0))*((x)*(x)))*((6)*((8)*(7)))),(((x)*((8)+(9)))*((0)+((6)-(9)))),0.07736643576693428,0.000025643281208283508,-0.9280015686164774,-0.10604582690205724,0.23324948839655305,0.21967541023560636,0.00005881455673554446,0.0018679153130569267,1.0066469650227747,-0.06364903925855576,0.36166694686044387,-0.3834178581251453,-0.9056452479668741,-0.01336138374585635,0.9249804752732197,0.5951702798774722,2791.8586131874886,1213.107878729494,136541.06781669104,259.173151044282,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,DivXD,ReplaceBranchXR,0,0,1,2,1
429,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((1)+(x))*((9)*(8)))*(((x)*(7))+((0)-((6)*(x)))))/(((3)-((0)-(x)))/(((6)/(9))-((4)-((8)+(x)))))),(((x)*((8)*(8)))+((7)/(1))),-0.02701284104649237,-0.00000790797712455492,-0.9482288531097134,-0.14128043429237652,0.23611026949440364,0.27094776322230113,0.000039825915382828435,0.0021519120424895437,1.2749154765642556,-0.7247026667687798,1.836661771556233,0.051004419236173604,-0.9273446991746461,-0.07694010350253312,0.9183733370963929,0.4718604903197141,NaN,NaN,125488.97197220335,338.11643293726826,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,SkipD,0,0,2,1,1
430,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)*(x)),((x)*(9)),0.22975834211495405,0.00000008491725532457376,-0.9384754161273432,0.002071059113989888,0.0007681470287119454,0.025676089505682412,0.00000002567239204429808,0.0000053208741032675285,-0.40697895934071526,0.33374668450526673,0.6704070196770067,-0.1233143891171351,-0.9381494028210074,0.008519145857083587,-0.9361150957943566,0.07377034044034662,633.550882973645,634.7677846508809,654.3887903142052,592.9748917300143,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,ReplaceBranchXR,0,0,4,1,1
431,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((8)-(6))*((1)*((7)-(0))))*((7)*((8)*((x)*(x))))),((x)/(1)),-0.03244313519842805,-0.000024538095370786122,-0.9235249831782485,-0.09057203541451844,0.31167277337087806,0.12500817869973244,0.00035082571817571527,0.0016305895115941728,2.127938684037621,-0.3750910910935668,5.283569639074775,-0.010188276404747842,-0.8461983677739835,-0.01557766967252839,0.7117714668883087,0.008255384467473688,NaN,1142.1491178746173,35538.62590462508,634.9177549537858,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,DeleteNonTerminalR,0,0,5,7,1
432,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)*((x)+(x))),(0),NaN,0,-0.9390253312266306,0,0.0009814448382487752,0,0.000000024484599711815286,0,-0.1844564344257339,NaN,-0.8385384752251879,NaN,-0.938718903659859,0,-0.9366273012999679,0,627.7173457765114,640.2028758309526,649.142143310864,640.2028758309526,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,DivXD,SkipD,0,0,6,1,1
433,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),((x)-(9)),NaN,0,-0.9374999999999999,-0.000011734742268849895,0,0.00396190369652803,0,0.00000023226346290142477,NaN,0.4791863073664994,NaN,-0.4114347519865169,-0.9374999999999999,0.0012653153448371533,-0.9374999999999999,0.00988042725195995,640.2028758309526,639.394783142717,640.2028758309526,633.8773978898093,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,DivXD,DeleteNonTerminalR,0,0,1,9,1
434,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*(x))*((5)-((5)*(x))))*(((x)+(0))*((x)+((9)/(8))))),((x)*((x)*(x))),-0.05965819978156033,-0.00002099426336694169,-0.8947554718684895,0.023091840578154537,0.42708309066149075,0.1287753561747451,0.0007894846252295857,0.00015686184429789714,0.08762059855652941,-0.11444306056332822,-0.2908171839976714,-0.12107636052299098,-0.8209080759980864,0.05254868275589336,0.938091522939552,0.6005462915314183,5351.519109592389,607.1310901367897,165457.8904161001,255.73141292292496,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,ReplaceBranchXR,0,0,1,5,1
435,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(9),((((3)-((6)+(0)))-(((0)-(6))-((3)/(2))))/(((7)-(0))+((8)-((x)-((x)*(x)))))),-0.03812990348776076,-0.000000043441599263248424,-0.937499311312594,-0.2165624057514196,0.00012832879860706327,0.34169837707508166,0.00000000043354773236064343,0.0029939412849879833,-0.5421994255301203,-0.24353283720261215,0.21021157580042305,0.286411421494158,-0.9374580857564089,-0.10488803982238343,-0.9373864210134779,0.3803010972959207,640.6322137395184,4642.740420825525,641.3662933318386,396.73301966043726,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,DeleteNonTerminalR,0,0,1,4,1
436,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),((((9)*(8))*((x)-((x)+(8))))/((3)+((7)-((x)+(x))))),0.0027355678805626132,0.000000002115614937512749,-0.9376677932446792,-0.08671319775169087,0.0002202984874594553,0.21671163570604682,0.0000000006373623146581319,0.0009384083778895959,-0.2817045977234548,-0.6577084909026316,-0.7911713515380105,-0.16821206804745747,-0.9376209314865483,-0.036238330913771585,-0.9374999999999999,0.509034654300696,638.9641448634845,2139.380459818778,640.2028758309526,314.3174262500322,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,DeleteNonTerminalR,0,0,1,6,1
437,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((3)*(7))*((0)+(4)))*(((x)+(8))+((0)*((3)*(3)))))-((((x)-(5))*((0)/(6)))-(((6)+(5))-((9)/((x)/(x)))))),(((((6)+(7))-((8)+(8)))-(((x)/(8))+((3)*(9))))+(((1)-((x)+(x)))*(((x)-(x))*((0)*((x)-(x)))))),-0.1690226543122579,-0.0002086244596727992,-0.9428651775184758,-0.5667844051175899,0.3580449368309317,0.480580712016733,0.00038819651731172107,0.003924541988052011,0.9962847000753314,0.2239364440021047,1.6466364151879112,0.2768278364201664,-0.8732086914300814,-0.37818344598165166,0.7224381415758536,0.8153538239421039,NaN,NaN,51919.49157202587,118.21101292345348,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,ReplaceBranchXR,0,0,1,6,1
438,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((3)*(6))*((3)/(7)))-(((x)*(8))*((2)*(x))))*(((x)*((1)+(4)))+((5)-((x)+((x)+(x)))))),((((0)-((x)+(5)))*(((0)+(x))*((x)+(x))))+(((3)-((x)-(0)))-((5)+((x)-((x)*(x)))))),-0.0974961162741805,-0.00008198287239748328,-0.9368599553279808,-0.15264905127734224,0.4117134737471437,0.2962539156819905,0.00046975865629625635,0.001505209106350714,1.5787143602705223,-0.3447902667107953,2.7502934969572777,-0.41696010957774643,-0.8559154766195396,-0.08089715633667702,0.9908973909428422,0.7676677412066141,NaN,4056.9781663885196,1125308.7932234532,148.73978022782683,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,SkipD,0,0,2,4,1
439,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((4)*(6))*((8)*((x)+(0))))*(((x)-(5))-((1)+((8)+(x))))),(((x)*(x))-((0)*(x))),-0.10188723811704256,-0.000005081177265748037,-0.9437953281817025,-0.01540160517162776,0.1330796126435027,0.04172234992464014,0.000009402296586629668,0.00026451796101533554,3.283309660470192,-0.7955676016437347,18.54758010020454,0.21279467487499026,-0.9257122038225595,0.011077078766090293,0.11542349761910227,0.6005462915314183,763.3586917659195,633.0512646386709,11579.83055815393,255.73141292292496,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,ReplaceBranchXR,0,0,1,5,1
440,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)-((9)*(9)))*((x)*(6))),((((6)+(5))*((3)+(5)))+((7)+((8)*(x)))),-0.06326615521420305,-0.0000037671710690698367,-0.9474067517227488,-0.007575349588639875,0.038326251910570805,0.13434291742901053,0.00000862748545709324,0.0004109637952808026,0.4721278900355366,-0.22026142521959835,1.306234405675014,-0.14934135139750104,-0.938342654393252,0.032666182900310085,-0.6673004466109262,0.5936488410386419,631.5713595766887,619.6110913567591,3407.9233738777375,260.147180564302,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,DeleteNonTerminalR,0,0,2,1,1
441,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)*(x)),(((9)*(8))*((x)+(x))),-0.04700018900426331,-0.000000040250883853900055,-0.9384925945631051,0.01658491911093116,0.0006983035296432123,0.06324886643091991,0.0000000289036363926836,0.000025374596718214772,-0.10927096552684396,0.1020171634314753,-0.7331525601673561,-0.8773117058757056,-0.9381298465873253,0.0262836681182368,-0.9361150957943566,0.521158104952591,633.7512022863443,623.5561524328098,654.3887903142052,306.55595827769446,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,ReplaceBranchXR,0,0,1,7,1
442,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),((((0)-(9))+((x)*((9)*(4))))+((2)+((1)+((x)-(x))))),NaN,0,-0.9374999999999999,-0.10278728417589345,0,0.2188709016900059,0,0.00171220426004817,NaN,-0.7146071146440577,NaN,1.7375243717569924,-0.9374999999999999,-0.03138938752500091,-0.9374999999999999,0.4694211344084224,640.2028758309526,2136.228495144476,640.2028758309526,339.67811560685243,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,SkipD,0,0,1,2,1
443,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)/(5))-((7)*(x))),(((x)/(1))/((x)*(x))),-0.06456985675731199,-0.000006235899365758707,-0.9437684690038572,-0.15725348578791104,0.0078465471153615,0.28543432900335813,0.0000040155306933795624,0.0023227132648932372,-0.19162735088966512,0.04600767071231207,0.25107173295905083,-0.8672558663983452,-0.9388902749162258,-0.05997963196474888,-0.9338657999449776,0.540495098138941,625.9619478379375,3137.7568959414857,677.4288810560772,255.7289689408604,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,SkipD,0,0,3,12,1
444,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)-((x)+(4)))-((x)-(x))),(((((x)*(9))/((5)-(0)))+(((3)/(4))-((8)*(0))))/(((9)+((9)-(x)))*(((1)-(1))*((1)*((x)*(x)))))),-0.06805344701715407,-0.00000021160593437263594,-0.9371006782145566,-0.5323428367412126,0.0004614619036937309,0.5257910108005682,0.000000002994845795754239,0.0032283526209383505,-0.3397237649410391,-0.09649576044309677,0.007215496466846716,0.1491418856903004,-0.9369922019506975,-0.3841253523925895,-0.9358984579170142,0.9099754128028282,645.404376175029,11337.17003744421,656.6078653876215,57.63399961912373,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,DivXD,DeleteNonTerminalR,0,0,1,1,1
445,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((8)+(1))-((x)/(x)))/((x)/((x)-(x)))),(0),NaN,0,-0.9654129550668739,0,0.030170779605638576,0,0.00001463595501823995,0,-0.15961581273408657,NaN,-0.3668375142119582,NaN,-0.958640071785772,0,-0.9366778471318439,0,423.65991979056764,640.2028758309526,648.624389920013,640.2028758309526,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,ReplaceBranchXR,0,0,5,1,1
446,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)-(6))*((0)+(9)))+((0)/((5)-(7)))),((((x)*(x))*((x)-(1)))*((x)+((7)/(x)))),0.2203129986220648,0.00003442808410391539,-0.9690494355125502,-0.10350410389624529,0.030033186470174732,0.2302516490135268,0.0000137782729787409,0.0017723548679304296,0.13232084636037805,-0.05166641427135845,-0.49295588952527947,-0.08526021166498232,-0.9603996765728235,-0.008200152629199407,-0.9368652603446551,0.5932219504498109,NaN,NaN,646.7046702750457,260.42047714693683,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,DeleteNonTerminalR,0,0,5,7,1
447,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((3)*(8))-((0)*(6)))*((5)*((x)*(x)))),((((0)-(6))*((8)*((6)+(7))))+((8)*((x)/((x)/(x))))),0.1283006837262495,0.0000025517047197501,-0.9462101858845775,-0.0048812944558821935,0.2052701117449581,0.01371219245212775,0.00001966759830538677,0.00002011182876324719,2.829826807718641,-1.4171062457246235,15.740977708276299,2.0366666567336833,-0.9210251847630299,0.001598083593425656,0.6863019107439476,0.10566122600921839,1049.270856475452,639.1053839522999,32653.198613952387,565.0421861032572,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,DivXD,SkipD,0,0,6,2,1
448,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((3)/(2))+((0)+((1)-(9))))*((x)*((5)*((x)*(x))))),(((9)*(0))+((8)*(x))),-0.1644994815736864,-0.00021567950724075903,-0.9559305211325551,-0.05403464224818541,0.17728011968856233,0.09810004172344294,0.00003721240634336169,0.046195635234991525,1.3620782839208903,-3.703904365077881,5.3714536314234245,12.135131243367283,-0.9291962938889248,0.01985035280294241,0.42912375004820275,0.5163035069400439,776.8872400881912,627.899729643014,17943.023578507855,309.6638858863303,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,ReplaceBranchXR,0,0,1,1,1
449,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((8)*(9))*((7)+(9))),(((x)*(8))*((8)+(0))),0.1768618206208121,0.00000023543550555101708,-0.9372653155028556,0.00044862599040007437,0.010183899110795614,0.06247736371166155,0.00000043638364884979686,0.000004060759462580905,0.7336754790113448,1.4583600589477697,0.7853814798923291,4.812584489912702,-0.9351544619060752,0.008682852100257342,-0.864816492766216,0.4734744704442924,664.2287995605805,634.6918431834449,1384.7179215357266,337.0831582199792,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,MutateNonTerminalR,0,0,2,6,1
