gen,specEquation,range,seed,topAEquation,topPEquation,correlation,covariance,AMean,PMean,AStd,PStd,AVar,PVar,ASkew,PSkew,AExKur,PExKur,topAMean,topPMean,topABest,topPBest,topAMeanDelta,topPMeanDelta,topABestDelta,topPBestDelta,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
139,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((5)*(9))+((9)*(x)))-(((1)*(7))*((x)+((2)*(x)))))*(((3)*((5)/(x)))*(((7)*(9))+((6)*((6)/(x)))))),((((0)-(7))*((0)+((5)*(x))))+((3)+((6)/((8)-(9))))),0.00006221130080146152,0.000000035867989099895764,-0.9410128224248674,-0.0793909570260651,0.39063634547048054,0.12517713848094814,0.0003748338715056769,0.0008868224219664725,0.8973327758808954,-0.13687546027563888,0.952246137152859,-0.48970284884172743,-0.873283607007888,-0.01517271028180942,0.8995110684564335,0.2793757194097671,NaN,1141.887805276892,18855239.62049837,461.34573682747845,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,3,2,0
140,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((4)/((7)-(6)))+((7)*(x))),((((7)*((x)*(6)))-(((0)+(6))+((0)+(0))))+(((x)-((x)-(6)))+((x)-((x)-((2)-(5)))))),0.15621372194468003,0.000006257672039325916,-0.9412898070626032,-0.04471061638165103,0.008009359869010432,0.012522796704988267,0.0000028900904149921964,0.0005552336860913866,-0.4350465527923778,-0.6379315641007851,-0.18592212834053967,-0.24822652150483382,-0.9383312492202713,-0.006641924473954235,-0.9310231102273374,0.31394005585430845,NaN,644.5386440328228,706.5472511733307,439.21754923449447,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,1,6,0
141,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)-(1))*((x)+(2)))*(((x)*(3))*((x)*(6))))*(((x)*((8)/(x)))/(((x)+(x))/((x)+((x)+(x)))))),((x)*(9)),-0.014533327194087257,-0.000000047940062955447676,-0.9403360080918701,0.016232511291983276,0.01972447948753505,0.022991419449241997,0.0000019829291879218766,0.000005487315009524059,-0.7236350586983344,0.048880693113232426,1.2465344303638584,-0.11040736478478141,-0.937596103367687,0.02179144403059727,-0.809179248323555,0.07377034044034662,639.2184653930278,626.2567357544389,1954.6239038637473,592.9748917300143,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,8,1,0
142,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*(7))*((x)+((2)*(x))))-(((9)*(7))+((0)*((x)-(x))))),(((x)*(x))*((x)-(4))),-0.21978345238156843,-0.00001198556022215264,-0.9454236671282832,0.020147174069520046,0.22405874552094948,0.11149328231486047,0.000028630790876297325,0.0001038707697071858,2.566415496067952,-0.21811770141270695,12.308585123224024,-0.2600026101227835,-0.9172849210994996,0.043016930799272,0.8394704200906866,0.6011901854120376,1549.8793313830795,612.7547908693828,63809.087515720574,255.31919020882256,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,1,1,0
143,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((5)/((x)*(0)))-((3)*((5)-(0))))*(((8)+(1))-((x)/((x)/(x))))),(((x)*((9)*(6)))-((0)+((x)+(x)))),0.02266754625291924,0.0000014001850142215036,-0.9574642608036349,-0.006435133419024775,0.025413928457972534,0.05317246398945972,0.000012526308395272412,0.00030460619350698503,-0.41854423612848807,-1.0997497988226257,1.579257537702024,0.2698914376858892,-0.9500712563666459,0.014984554853349184,-0.9338876951864051,0.42471043356171856,511.43240417119375,630.6023844928404,677.204602711615,368.30203486932965,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,2,1,0
144,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((0)+(6)))+(((9)*(6))*((6)/((3)*(x)))))*(((0)+((3)/(5)))/(((x)*(6))*((x)/((3)-(8)))))),(((((0)/(5))-((4)*(x)))+(((8)-(1))/((3)-((0)*(4)))))/((((2)+(1))*((7)*(5)))+(((x)+(x))*((x)*((x)+(x)))))),0.396167348335287,0.00010250342897492672,-0.9680429051480643,-0.6698217232137162,0.02970383631558994,0.5668129102685456,0.00001565573949085784,0.004276080221583052,0.2858833841161069,0.2215958617283205,-0.06869951045355771,-0.2777339143196671,-0.957859918577342,-0.5219956749675585,-0.9283246214486763,0.7903627574616656,NaN,NaN,734.1885355972736,134.21036555431263,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,9,7,0
145,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((0)-(x)),((((5)-(0))/((6)+((1)+(8))))/(((3)-(6))*((x)*((x)*(x))))),0.3024640967335711,0.00004454492662333769,-0.9455293876988554,-0.4420984363315288,0.015237076131766884,0.5043247075076009,0.000006779750968624177,0.0031991536100368237,-0.6584006313839554,0.4371381707079054,-0.005586715728715941,-0.009906614552721127,-0.9414566510930145,-0.28856602144654053,-0.9369831964334625,0.992189975726819,NaN,NaN,645.4966219035456,4.999999999999977,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,1,1,0
146,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((x)+((5)+(5))))*(((5)*(x))*((1)*((5)+(9)))))*((((1)/(1))*((x)+(0)))+(((0)-(x))-((x)-((0)+((x)/(x))))))),(((x)*(x))*((2)*(x))),0.26383208518147144,0.00008856312390331801,-0.9533738028910754,-0.02992734344740471,0.26456582973901793,0.22112295726755427,0.00018279491550973878,0.0006164339122903032,1.0260090524649779,-0.0652904493602251,0.1551654725921905,-0.6542066358654215,-0.9142697964438877,0.02534627244589279,0.8334088745438253,0.7986383143367062,2756.642973255295,668.783821818367,138440.69083999674,128.91233024380907,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,1,3,0
147,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((x)*(x)))*(((9)*(2))+((x)*(3))))*(((x)*((x)+(2)))-(((x)+(x))/((8)*((x)*(6)))))),(((((0)*(6))/((2)-(x)))-(((x)*(3))-((0)*((x)*(x)))))+((((9)-(6))*((x)/(4)))*(((0)*(1))*((6)+((2)-(x)))))),-0.31003466256402734,-0.001216722782284114,-0.7351901150971532,-0.1471504084026647,0.7864863333690559,0.23390760541152456,0.006531212839335182,0.0023581364968871315,0.47994195467182205,-0.25006108325657384,0.48023144036484045,-0.32900267244315007,-0.4942140537228279,-0.04940306411837222,0.9999961566382131,0.8068452588949324,NaN,NaN,2665178710.985112,123.65822073584738,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,1,3,0
148,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*((x)*(x)))-(((7)*(4))+((9)-(3))))*(((x)*(4))+((0)*((9)*((x)-(x)))))),((x)-(9)),-0.0020815453104353603,-0.00000001176728283553866,-0.9468223712780117,-0.00010256962681217134,0.25611533911313983,0.0038752837123808867,0.0002089148306126869,0.00000015297179943617833,0.7137910180975033,0.2213639614542682,-0.2627236399095798,-0.9596688460539551,-0.9076999773110485,0.0006583249816625144,0.8457016021067648,0.00988042725195995,1687.886916951848,639.7844513111701,66385.95185144385,633.8773978898093,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,3,1,0
149,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((9)*(9)),(((0)-((x)*(0)))-((x)*(x))),-0.139572562488725,-0.0000006246515452877246,-0.9375250825282632,-0.1406186594535765,0.000704103137504878,0.2585256555957366,0.00000000729169016759745,0.002746928318807362,-1.135041915918931,-0.7161941433775905,2.4371709281098517,0.31320074027746125,-0.9373981716822264,-0.051227681873573225,-0.9360490382938909,0.6005462915314183,641.2459283410274,2640.9711154701345,655.065433542499,255.73141292292496,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,5,4,0
150,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((8)*(9)),(((6)*((x)*(6)))/((1)-((0)+(x)))),0.03696944056567331,0.00000023635677395632447,-0.9375423860563072,-0.3963421042817894,0.00037640748332505656,0.44058909649361344,0.00000001237883385001735,0.003301950937878639,-1.048484783871535,-0.09848819297687396,0.9100119394021697,0.092114856550225,-0.9373550479573246,-0.24326733421348345,-0.9362570518205551,0.2925436084830696,641.687655264206,8667.308235688446,652.934699814784,452.9156163741272,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,9,1,0
151,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*((x)*(7)))*(((1)*(4))*((8)*(3))))*(((x)*(2))+((5)+((x)-((0)/(x)))))),((((x)*((8)*(5)))*(((0)+(x))-((7)-(4))))-(((0)+((9)+(9)))-((0)/((x)+((x)+(x)))))),-0.34957185213334085,-0.00018572075005633532,-0.954377442067464,-0.14840804782111322,0.28629502325932865,0.2741456952781356,0.00016735586537537374,0.0016865802444662973,1.1390041290521098,-0.678887490392405,0.4690311526281623,1.1886455008106824,-0.9140051391812024,-0.06614779622557034,0.856575171513568,0.26684265441105237,NaN,NaN,212296.09265690428,469.36944108263185,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,6,2,0
152,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*((3)*(9)))+(((5)*(x))+((0)*(x))))+(((3)*((x)*(0)))+((3)*((8)-((x)+(x)))))),((((x)-((2)*(x)))*((x)-((2)+(5))))+(((4)+(7))-((0)-((0)-(x))))),0.30430398919010865,0.00024497789562474815,-0.9495803201634944,-0.12443462840300369,0.3265473292853936,0.1689925590196546,0.0003119629882675746,0.002077473230435896,1.4584243289434584,0.07197922359646007,1.76006885744432,-0.29358710302923985,-0.8898872787247912,-0.025079178414211634,0.9065726333278734,0.6532574774788154,NaN,NaN,109638.60352869435,221.98556009094125,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,1,1,0
153,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((8)*((9)*(7)))*((5)*((9)+(x)))),((((2)+(6))/((4)*(0)))+((x)*((x)*((x)-(x))))),0.1839838711799888,0.0001338266893721581,-0.9209399134263674,-0.1978687882036214,0.2522967411477516,0.3719491091126154,0.0001671893538228463,0.0031645892213063367,1.1358058773983335,-0.26201003647559723,0.9860738345706914,0.02709080430190891,-0.8803521874011726,-0.08561737899034143,0.5500748411395305,0.9115355241341557,1352.1864164036742,3678.296573254147,22766.555307194707,56.63521185819139,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,2,1,0
154,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((2)+(4))+((8)*((5)*(9))))*((7)+((1)-((x)/(x))))),((((9)+(1))+((4)*(8)))-((0)+((4)*((6)*(x))))),-0.06796373864116682,-0.00000832301440975145,-0.9490663296517248,-0.08667462998040543,0.019928786083189487,0.14430154713903554,0.00001247609518582517,0.0012020653851223676,-0.4798008758279966,-0.4323420033247577,0.06824562010845003,-0.40065969027209114,-0.9425406597467834,-0.030826343866453054,-0.8809189634186307,0.48573956975293864,NaN,1158.521934307076,1219.776353221176,329.2310063702317,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,3,3,0
155,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((7)+(0))*((3)*(7)))+(((x)+(0))*((4)*(x))))+(((0)/((3)*(x)))*((0)+((0)-((3)+(x)))))),((9)*(x)),0.038426347442981186,0.0000001894694185286322,-0.9667773236039323,0.0007059404574629145,0.02872668699183702,0.017735299485603925,0.000012331026759010768,0.000001971609008910792,0.03052409905607602,0.3758690636963493,0.10995349646643948,-0.5252431878283352,-0.95776336111013,0.003872184772692404,-0.9336531294580594,0.07377034044034662,432.6402829236509,637.7313119835818,679.607317173348,592.9748917300143,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,4,4,0
156,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),((((0)+(8))/((1)/(6)))*((4)+((4)/(x)))),NaN,0,-0.9374999999999999,-0.18459090121707505,0,0.293830925441954,0,0.0022591350343026018,NaN,-0.08990010338640253,NaN,-1.0189722329819415,-0.9374999999999999,-0.09375083778225601,-0.9374999999999999,0.022327386609860098,640.2028758309526,3652.0477075656718,640.2028758309526,624.3205901449282,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,5,1,0
157,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((9)-(0)),((((x)+((2)*(9)))*((9)+((0)+(9))))-(((5)/(7))/((8)/((2)/(6))))),-0.09654619408246878,-0.00000011991299347183854,-0.9374929197817946,-0.3100475541856203,0.00008007409646638832,0.4059246262482604,0.0000000005852625161598934,0.0026357939863908037,-0.2700417925388676,-0.3004280900859934,0.5019119633502691,-0.5789541694654599,-0.9374421451103268,-0.20675030694405366,-0.9373864210134779,0.3344886873584658,640.7954976989492,7169.181572740621,641.3662933318386,426.0622562511424,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,1,5,0
158,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)*(x)),((((8)+((4)+(6)))-((4)/((4)+(5))))*(((x)/(x))*((x)*((x)+((x)*(x)))))),-0.1068477352718584,-0.0000007587139555486375,-0.9384709041960291,-0.08843351544995334,0.0008628625537463292,0.21323301865408226,0.00000003044989560558354,0.0016559213060870516,-0.4451918280688346,0.01596027159850452,-0.3176286703591247,-0.9040913762446539,-0.9381719820952381,-0.0007655285337936613,-0.9361150957943566,0.8046247267206537,633.3195979128996,1466.5341051729615,654.3887903142052,67.843915818445,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,2,6,0
159,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)*(x))*((8)+(x))),((((x)*((2)+(x)))*(((6)-(0))/((6)-(x))))+(((0)-(0))+((6)*((2)*((x)+(x)))))),-0.16808188203708607,-0.000004647633073536127,-0.9388037756970464,-0.2156269236128573,0.004396029232701954,0.3426088672538963,0.0000003139006735421695,0.0024357326348960766,-0.27839653830026584,-0.19806749723291822,-0.034685908505886154,-0.05627678793476987,-0.9375100693257266,-0.10327829137103729,-0.9205024806527659,0.7041198763110351,640.0997332503484,3254.203530671799,814.3126481204187,189.42330608689332,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,1,3,0
160,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),((x)-(0)),NaN,0,-0.9374999999999999,-0.000015053028593505256,0,0.0025444269628204894,0,0.00000009230434289417044,NaN,0.2150260946886437,NaN,0.11650606523829499,-0.9374999999999999,0.000804205937782101,-0.9374999999999999,0.008255384467473688,640.2028758309526,639.6882258210262,640.2028758309526,634.9177549537858,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,2,5,0
