gen,avgA,avgP,topA,topP,topADomStrat,topPDomStrat,topAStrategies,topPStrategies,topABirthGen,topPBirthGen,topADelta,topPDelta,topAEquation,topPEquation,spec,run
36,0.4522735007235023,0.07932875462983288,0.9957467503228598,0.5252112150089909,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,34,34,474110833.5,474110833.5,(((((((((5)*(x))*(((3)+(9))*((8)*(5))))-((2)*((x)+(7))))*(x))*(x))*(x))*(x))*(x)),(((((((5)*((4)/(0)))*(((2)+(9))-(3)))+((((5)/((8)/(2)))*(x))+((2)-(4))))*(((7)+((7)*(x)))*((x)*(1))))+(x))/(x)),5*x*x*x+2*x+7,1
37,0.7257171710050784,0.1454755760666364,0.9704816516737245,0.27989434266331786,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,35,36,1051175998,1051175998,(((((((((5)-(((8)*(9))*((1)-(9))))*((x)*(x)))+((2)*((x)+(7))))*(x))*(x))*(x))*(x))*(x)),(((((((((6)/(x))*((4)/(0)))-(9))*((x)*(x)))*((2)*(9)))*(((1)*((1)*((0)/(4))))-((x)-(2))))+(x))/(x)),5*x*x*x+2*x+7,1
38,0.5979944543317963,0.04491072603903308,0.9986307184666268,0.47436537183337196,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,37,37,2531610387.5,2531610387.5,(((((((((5)*(x))*((((5)*(8))*(7))*(x)))+(((3)*(0))+((x)+(7))))*(x))*(x))*(x))*(x))*(x)),(((((5)-(x))*(((x)*(((4)/(1))*(5)))-((x)+((2)/(0)))))+(x))/(x)),5*x*x*x+2*x+7,1
39,0.5389738382193063,0.07699071504704029,0.8485750663781072,0.23488577179525083,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|AddTreeWithAdd,38,38,1021734789.5,1021734789.5,(((((((((5)*((5)-(3)))*((x)*((1)*((2)*(8)))))*((2)*((x)+(7))))*(x))*(x))*(x))*(x))*(x)),((((x)*((x)*(x)))+(((5)/((x)+(3)))/(0)))/(x)),5*x*x*x+2*x+7,1
40,0.5368559673860743,0.15448275159348807,0.7663456477213632,0.36608150224336544,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,39,39,186985819.5,186985819.5,(((((((((5)*(x))*((x)*(x)))+((2)*((7)*(x))))*((5)*(4)))*(x))*(x))*(x))*(x)),(((((x)-(6))*(((6)*(1))*((x)*((x)*((x)*((7)/(x)))))))+((8)/(0)))+(x)),5*x*x*x+2*x+7,1
41,0.5026635494888086,0.04362006794028346,0.9270847523744019,0.42923544414434983,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,39,40,937886382,937886382,(((((((((5)*((9)*(3)))*((x)*(x)))+((4)*(x)))*(x))*((5)*(7)))*(x))*(x))*(x)),((((((x)-(6))+(((2)*(6))*(((9)/(0))+(x))))*(((4)*((5)+(7)))+(((4)/(6))*(((9)/(8))*((x)*(x))))))-(x))/(x)),5*x*x*x+2*x+7,1
42,0.5696537829261424,0.20703399417798632,0.8544917077861072,0.44731965819886704,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,41,40,57560303.5,57560303.5,(((((((((5)*((3)*(8)))*((x)*(x)))+(((7)*(7))*((x)+(7))))*(x))+(x))*((4)*(5)))*(x))*(x)),(((((((x)+(3))*((9)*((2)/(6))))*(((x)*(x))+(((4)+(x))*((4)/(0)))))+(((7)*((8)*(1)))+((x)*((x)*(((0)-(8))*(x))))))+(x))/(x)),5*x*x*x+2*x+7,1
43,0.6877533586388659,0.02877356318619937,0.9816749742393245,0.2387626961817916,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,41,41,2606752333.5,2606752333.5,(((((((((5)*(x))*((x)*((4)*(9))))+((2)+((x)+(7))))*(x))*(x))*((x)*(8)))*(x))*(x)),(((((x)+(5))-(((9)*((x)*(x)))*((1)*(((9)+(9))*((x)*((8)/((x)/(0))))))))+((8)/(5)))+(x)),5*x*x*x+2*x+7,1
44,0.539447480688578,0.09408319625335308,0.9968696795454335,0.34218498950211085,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,43,42,589827902,589827902,(((((((((5)*((7)+(0)))*((x)*(x)))+((2)*(((0)+(0))+(7))))*((x)*(x)))*(x))*(x))*(x))*(x)),(((((((9)*(8))*((x)*(x)))*(((x)+(7))*((x)*(2))))*(((x)+((7)-(((3)/(9))-(x))))*((x)*(((x)/(0))*((x)*(x))))))+((2)/(3)))/(x)),5*x*x*x+2*x+7,1
45,0.46341241276585643,0.0873580767181588,0.9858938219918162,0.33592117033026864,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,44,41,366314162.3,366314162.3,(((((((((5)*(x))*((x)*(x)))+(((8)-((8)*(2)))*((x)+(7))))*((6)*(7)))*(x))*(x))*(x))*(x)),(((((((0)/(6))-(((6)/(x))*(3)))*((1)+((0)/(0))))*(((x)+(4))*((2)-(6))))+(x))/(x)),5*x*x*x+2*x+7,1
46,0.531396891715999,0.02831098966403206,0.8694920387179973,0.430649508926951,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,45,45,164135574.5,164135574.5,(((((((((5)*((5)+(4)))*((x)*(x)))+((2)*(((9)+(0))+(7))))*(x))*((2)*(x)))*(x))*(x))*(x)),(((((((5)*(x))+((x)*(7)))+((((9)+(x))*(3))*((x)-(x))))*(((4)+((7)*((1)/(0))))*((x)*((x)*((x)*(x))))))+((8)/(x)))/(x)),5*x*x*x+2*x+7,1
47,0.5369152721226002,-0.0941439748537716,0.9911237447886453,0.1942139522213293,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,45,46,9662313354.8,9662313354.8,((((((((((8)*((8)*(9)))*(x))*((x)*(x)))+((2)+(((4)*(x))+(7))))*(x))*(x))*(x))*(x))*(x)),(((((5)-(5))*((x)*(((9)/(0))+((4)/(0)))))+(x))/(x)),5*x*x*x+2*x+7,1
48,0.6237219945831778,0.08833987692217384,0.9446842723835335,0.505164453366498,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,47,47,1108006983.2,1108006983.2,(((((((((5)*((8)*(7)))*((x)*(((4)*(5))*(x))))+((2)*((x)+(7))))+(x))*(x))*(x))*(x))*(x)),(((((6)/(0))*(4))+(x))/(x)),5*x*x*x+2*x+7,1
49,0.5443396910513207,0.13654322447879466,0.9603882665185391,0.32497713970277725,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,48,47,3853235351.3,3853235351.3,((((((((((3)-(x))*((4)*(9)))*(((x)*(x))*(x)))+((2)*((x)*(7))))*(x))*(x))*(x))*(x))*(x)),((((((1)+((7)*(x)))*((1)*(7)))-(((7)*((9)/(0)))*((x)*((x)*(((4)-(1))+(x))))))+(x))/(x)),5*x*x*x+2*x+7,1
50,0.7737861476017953,0.2350771903178436,0.9603882665185391,0.32497713970277725,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,49,47,3853235351.3,3853235351.3,(((((3)-(x))*((4)*(9)))*(((x)*(x))*((x)+(2))))*(((x)*((7)*(x)))*((x)*((x)*((x)*(x)))))),((((((1)+((7)*(x)))*((1)*(7)))-(((7)*((9)/(0)))*((x)*((x)*(((4)-(1))+(x))))))+(x))/(x)),5*x*x*x+2*x+7,1
1,-0.902608988583285,0.06044142813632571,-0.3769559900526611,0.2518359056121591,MutateNonTerminalR,ReplaceBranchR,MutateNonTerminalR|AddXD|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MutateTerminalR|AddRandomSubTreeR|MultXD,DivXD|SubXD|ReplaceBranchR|AddTreeWithMult|AddXD|ReplaceBranchR|ReplaceBranchR|AddTreeWithDiv|AddXD|AddTreeWithSub,0,0,14331975.5,14331975.5,(((((((((5)+(7))+(8))*(x))*((x)*(9)))*((2)*((x)+(7))))+((5)-(x)))*(x))*(x)),((((9)/((0)-(0)))+(7))+(x)),5*x*x*x+2*x+7,2
2,-0.8634075323270842,-0.030953146084765782,-0.4127553155608771,0.4374681353170143,MultXD,MutateTerminalR,MutateNonTerminalR|AddXD|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MutateTerminalR|AddRandomSubTreeR|MultXD,AddTreeWithAdd|MutateNonTerminalR|MultXD|AddToLeafR|MutateTerminalR|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|SkipD|MutateTerminalR,1,1,76608220,76608220,(((((((5)*(x))*(((9)*(3))*(8)))*(((4)-(8))*((x)*(7))))+(x))*(x))*(x)),(((((((3)/(2))+((6)-(4)))*(8))-(((3)-(7))*(((5)-(4))-(3))))-(((x)+(6))+((x)/((x)-(x)))))*(x)),5*x*x*x+2*x+7,2
3,-0.6039721635993072,0.002248028770606447,-0.09000973356856273,0.3527219137842168,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddTreeWithDiv|MultXD,DivXD|SubXD|ReplaceBranchR|AddTreeWithMult|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|SkipD|MutateTerminalR,2,2,4417238.25,4417238.25,(((((((5)*((5)*(8)))*((x)*(x)))+((2)*(((5)+((7)-(6)))-((9)/(4)))))*(x))*(x))*(x)),((((((8)-(5))*(0))/(((8)-(0))*((0)/(2))))-(x))+(x)),5*x*x*x+2*x+7,2
4,-0.6836803196582956,0.24406380258168298,-0.39781410757003693,0.5676753004053028,MutateNonTerminalR,SkipD,MutateNonTerminalR|AddXD|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MutateTerminalR|AddRandomSubTreeR|MultXD,DivXD|SubXD|ReplaceBranchR|SkipD|MutateNonTerminalR|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|SkipD|MutateTerminalR,3,3,709155.3,709155.3,(((((((x)*(8))*(((8)/(2))*(x)))+((2)+((x)+((7)-(4)))))*(x))*(x))*(x)),(((((5)-(4))-(4))*(6))+((9)/(0))),5*x*x*x+2*x+7,2
5,-0.4949220055619052,0.13616322144019685,-0.07179261559905847,0.4210321401314965,MutateNonTerminalR,AddTreeWithDiv,MutateNonTerminalR|AddXD|AddTreeWithMult|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithSub|MultXD|MutateTerminalR|AddRandomSubTreeR|MultXD,MutateNonTerminalR|AddTreeWithDiv|MutateTerminalR|AddToLeafR|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|SkipD|MutateTerminalR,4,4,454070.3,454070.3,(((((((5)+(x))*((x)*(x)))+((2)*((x)-((6)-(2)))))*((5)+(8)))*(x))*(x)),(((9)-(((x)-((2)/(0)))*(0)))+((1)-(2))),5*x*x*x+2*x+7,2
6,-0.6463449762409418,0.16310717033727903,-0.2738477227182481,0.38331456873315356,MultXD,AddTreeWithDiv,MutateNonTerminalR|AddXD|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddTreeWithDiv|MultXD,MutateNonTerminalR|AddTreeWithDiv|MutateTerminalR|AddToLeafR|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|SkipD|MutateTerminalR,5,4,876525.3166666667,876525.3166666667,((((((((5)-(x))*((x)*(x)))+(((6)-(9))*((((7)/(6))/(3))+(7))))*(x))*(x))*(x))*(x)),((((((x)/(4))*((5)-(2)))/((((8)/(0))+(6))*(((8)-(2))*(5))))+(((4)+(2))*((5)+(((2)-(2))*((x)*(x))))))+((2)-(x))),5*x*x*x+2*x+7,2
7,-0.5598863035422046,0.24604931895627677,0.35609699678777856,0.49467712927571705,MultXD,AddTreeWithDiv,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|AddTreeWithMult|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|SkipD|MutateTerminalR,6,6,3090019.5,3090019.5,(((((((5)*(x))*((x)*((x)/(2))))-((((2)-(6))*(0))*((x)*(7))))*(x))*((7)*(8)))*(x)),(((((((5)*(((8)/(0))/(0)))-(((x)+(4))*(((x)*(7))-(4))))*(((x)+(7))+((5)-((8)*((x)*(x))))))/(x))-(x))+((8)-((3)-(4)))),5*x*x*x+2*x+7,2
8,-0.6126555953501649,0.28037050126912255,-0.03215384838694409,0.5228444029519348,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|AddTreeWithMult|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|SkipD|MutateTerminalR,7,6,9692956.5,9692956.5,((((((((7)*(7))*(x))*((x)*(x)))-((2)-(((2)-(6))+(7))))*(x))*(x))*(x)),((((((1)+((3)*(6)))*((x)/((2)+((4)/(0)))))*(((1)-((0)/(9)))-(((7)-(8))+((x)*(((8)*(3))*(x))))))/((x)-(1)))+(x)),5*x*x*x+2*x+7,2
9,-0.39339394784187387,0.2518676810864594,0.09173614562842372,0.48760293338835137,MultXD,AddTreeWithDiv,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|AddTreeWithMult|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|SkipD|MutateTerminalR,7,8,1989698.3,1989698.3,((((((((5)*(x))*(x))*((x)+(x)))+((2)*(((5)*(4))+((x)/(7)))))*(x))*(x))*(x)),(((((((5)*(((6)-((x)-(3)))*(x)))*(((x)-((9)/(9)))-((x)+(x))))+(((5)-(7))/(((5)*(0))*((x)*((x)*(x))))))/(x))-(x))+(x)),5*x*x*x+2*x+7,2
10,-0.30650622180060677,0.24849925905008763,0.1882831190055195,0.4745553086360558,MultXD,AddTreeWithDiv,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|AddTreeWithMult|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|SkipD|MutateTerminalR,9,9,1326191.5,1326191.5,(((((((5)*(x))*((x)*(x)))-((2)-(((0)-(((0)-(7))/(x)))+(7))))*((6)+(6)))*(x))*(x)),((((((((0)-((0)/(x)))-((9)*(7)))*(((5)*((2)*(4)))+(((x)/(0))/(8))))-(((2)*((2)-(8)))-((x)*((x)*((x)*(x))))))/(x))+(x))/(x)),5*x*x*x+2*x+7,2
11,-0.44472276470500177,0.29748780582995665,0.31444984728025793,0.4231367379528468,MultXD,DivXD,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|AddTreeWithMult|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,10,10,2411082.7,2411082.7,((((((((6)*((2)/((9)-(8))))*(x))*(((0)-(x))*(x)))-((2)*((x)*(7))))*(x))*(x))*(x)),((((((5)*((4)-((9)-(2))))/(((8)*((x)/(1)))-(((5)/(0))*(6))))+(((6)*(x))+((6)-((8)*((x)*((6)*(9)))))))/((8)-(1)))+(x)),5*x*x*x+2*x+7,2
12,-0.3426244673660098,0.2599170830065459,0.21090101495888333,0.5589506128702528,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|AddTreeWithMult|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|SkipD|MutateTerminalR,11,11,8901292,8901292,((((((((5)*(9))*(x))*((x)*(x)))+(((2)+(2))*(((8)-(2))*((0)*(4)))))*(x))*(x))*(x)),(((((((4)-((1)+(6)))-((1)*((3)*(8))))/((((2)*(x))+(7))*(((7)-((4)-(x)))*((x)*(x)))))/(((8)/(0))/(2)))+(x))/(x)),5*x*x*x+2*x+7,2
13,-0.008606595663335437,0.2557381134292469,0.39418413277395414,0.586734328323528,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|AddTreeWithMult|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,12,12,572823450.5,572823450.5,(((((((5)*(((9)+(x))*(9)))*((x)*(((x)-(x))-(x))))*((2)*((x)+(7))))*(x))*(x))*(x)),((((((((0)-((2)-(7)))*((4)+(2)))*(((x)*(3))-((0)*(6))))+((((6)*(5))+((2)*(x)))+((7)*(((7)/((8)/(0)))*((x)*(x))))))/(x))+(5))/(x)),5*x*x*x+2*x+7,2
14,-0.07997656551628256,0.24009346234130263,0.2054632853626158,0.6033152798603258,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|AddTreeWithMult|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,12,13,13690420.9,13690420.9,(((((((5)-(x))*((x)*(x)))*(((4)+(9))*((8)+(4))))*(x))*(x))*(x)),(((((((9)/((5)-(5)))-(1))*(((6)*((2)/(7)))*(x)))/(x))+((4)*(8)))/(x)),5*x*x*x+2*x+7,2
15,-0.013628116170127283,0.36951032238333903,0.22203656987938952,0.7489602926903163,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|AddTreeWithMult|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,12,14,226985210.5,226985210.5,(((((((5)*((4)-(8)))*((x)*((3)+(4))))*(((8)*(5))*(((9)-(0))+(7))))*(x))*(x))*(x)),(((((((0)-((6)-(x)))*((((3)/(1))/((3)*(9)))*((2)-(9))))*((((4)/((1)-(1)))+((2)*((3)*(6))))+((7)*((x)*((x)*(x))))))/(x))+(x))/(x)),5*x*x*x+2*x+7,2
16,-0.1113786693583303,0.3699018446355385,0.3274538956546298,0.667321785884549,MultXD,AddTreeWithSub,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|AddTreeWithMult|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,15,15,12550802.3,12550802.3,(((((((5)*((1)-(6)))*((x)*(((0)+(6))-(x))))*((2)*(((4)*(7))+(7))))*(x))*(x))*(x)),(((((((5)*(((0)*(8))*(0)))-(((9)*(x))*((x)+(((2)-(5))/(4)))))*((((1)-(3))*((6)/((2)/(0))))+((7)*((x)*((x)*(x))))))/(x))+(x))/(x)),5*x*x*x+2*x+7,2
17,-0.07573461917712723,0.2713076882625563,0.23990821145433855,0.4609582978438743,MultXD,DivXD,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|AddTreeWithMult|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,15,15,54045077.5,54045077.5,(((((((5)+((x)+((0)/(4))))*((x)*(((8)*(7))-(7))))*((2)*((x)+(7))))*(x))*(x))*(x)),((((((9)-(5))*(((5)/((5)-(9)))*(((5)-(8))*(1))))/((8)/(0)))+(x))/(x)),5*x*x*x+2*x+7,2
18,-0.22531696835997525,0.35029965900854854,0.24769425605304835,0.6213539508020711,MultXD,MutateTerminalR,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|AddTreeWithMult|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,14,16,2372555.9,2372555.9,((((((((1)+(0))*(x))*((x)*(x)))*((2)*((2)*(3))))*(x))*(x))*(x)),(((((((5)+((5)-(4)))*(((x)*(8))+((x)/((2)/(0)))))+(((2)*((x)+((0)*(x))))*(((2)/((3)-(6)))*((x)*((x)*(x))))))/((7)-(x)))+(x))/(x)),5*x*x*x+2*x+7,2
19,-0.2154118888642346,0.28327610301772316,0.20968361958969672,0.4146531070325764,MultXD,DivXD,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|AddTreeWithMult|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,16,18,50348879.5,50348879.5,((((((((9)-(0))*(x))*((x)*(x)))*((2)*(((5)+(x))*((8)-(7)))))*(x))*(x))*(x)),(((((((5)+((8)+((2)/(0))))-((((9)/(6))-(x))*((4)/(6))))+((((7)*(1))+((2)*(x)))+((7)*((x)*(((2)-((5)-(9)))*(x))))))/(x))+(x))/(x)),5*x*x*x+2*x+7,2
20,-0.1965319958004693,0.32839118688675956,0.3505520347520452,0.5879250351108716,MultXD,DivXD,MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|SkipD|MutateNonTerminalR|AddTreeWithSub|MultXD|MultXD|AddRandomSubTreeR|MultXD,DivXD|AddTreeWithDiv|MutateTerminalR|SubXD|AddXD|AddTreeWithSub|AddTreeWithDiv|AddTreeWithSub|DivXD|MutateTerminalR,18,19,9121523.8,9121523.8,(((((((5)*((9)*((5)*(4))))*((x)*((3)-(7))))+(((5)*(3))-((x)+(7))))*(x))*(x))*(x)),(((((((5)*((x)*(6)))-(((2)+(0))/((x)+(2))))+((((8)*(0))+((4)-((x)-(5))))-((8)*(((4)-(7))*((x)*((x)/(0)))))))/(x))+((4)/(3)))/(x)),5*x*x*x+2*x+7,2
