gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
84,x*x*x*x*3*x+1,25,-10,-0.03889606997194318,0.0000016461707833581393,-0.01961197030353735,0.0000024744625806177796,129038.57795392856,8450.780200000001,494880.23228571436,8450.605200000002,0.8915639286905148,0.00012040996184179118,0.9259541016297169,0.00004974748823788062,12334673.772,211264.72999999998,48710313.24,211252.76,(((((0)-(7))*((7)*((x)*(4))))*(((3)+((4)*(6)))-((1)*((3)/(6)))))*((((2)+(x))-((7)/((7)*(4))))-(((3)*(x))*((4)*((2)*((5)/(1))))))),((x)*(4)),AddTreeWithAdd|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|AddTreeWithSub|MultXD|MultXD|AddToLeafR|AddTreeWithDiv|MultXD|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|SkipD|AddTreeWithSub|AddTreeWithMult|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR,DivXD|ReplaceBranchR|DeleteNonTerminalR|AddTreeWithMult|DeleteTerminalR|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddTreeWithSub|DivXD|ReplaceBranchXR|FellTreeD|SkipD|MutateTerminalR|ReplaceBranchXR,AddTreeWithDiv,DeleteTerminalR,83,84,85,85,1
85,x*x*x*x*3*x+1,25,-10,-0.043942406013114894,0.0000029032810768005137,-0.01884790338885587,0.00000656953722627543,528671.9060330688,8450.514599999999,2098428.2912,8449.74,0.9747396798290746,0.000209013518668767,0.968749207876652,0.00010176416132946487,52422810.1,211252.66,209100873,211234.04,(((((6)*(9))*((1)*((7)*(0))))-(((9)*((5)/(9)))*((1)+((x)-(7)))))*((((6)*(x))*((2)-((3)-(x))))*(((6)*(3))*((7)/((7)*((x)*(x))))))),((x)*(7)),AddTreeWithAdd|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|AddTreeWithSub|MultXD|MultXD|AddToLeafR|AddTreeWithDiv|MultXD|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|SkipD|AddTreeWithSub|AddTreeWithMult|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR,DivXD|ReplaceBranchR|DeleteNonTerminalR|AddTreeWithMult|DeleteTerminalR|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddTreeWithSub|DivXD|ReplaceBranchXR|FellTreeD|SkipD|MutateTerminalR|ReplaceBranchXR,AddTreeWithDiv,DeleteTerminalR,85,84,86,86,1
86,x*x*x*x*3*x+1,25,-10,-0.04628074866895199,0.0000028786689776824067,-0.038389434025848386,0.000005719473187488526,6440.030664285715,8450.5198,8506.937,8449.9196,-0.9599965164413556,0.00023854803761118413,0.01004733429643081,0.00010157643027001062,167357.3,211248.2,211296.6,211227.8,((((6)-(9))+((0)*(1)))*((x)-((7)-(5)))),((x)*(8)),AddTreeWithAdd|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|MultXD|MultXD|MultXD|AddToLeafR|AddTreeWithDiv|MultXD|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|SkipD|AddTreeWithSub|AddTreeWithMult|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR,DivXD|ReplaceBranchR|DeleteMaliciousR|AddTreeWithMult|DeleteTerminalR|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddTreeWithAdd|DivXD|ReplaceBranchXR|FellTreeD|SkipD|MutateTerminalR|ReplaceBranchXR,MultXD,DeleteTerminalR,86,86,87,87,1
87,x*x*x*x*3*x+1,25,-10,-0.04712115425013488,0.000003994733010792131,-0.021055797494991185,0.000008360540746753435,53748.04471714285,8450.284,201411.31919999997,8449.3616,0.7256049917567234,0.00026808255655346347,1.2863960340216753,0.0001229422205808925,4857423.1,211250.27,19249457.32,211221.56,(((((6)+(8))+((8)*(3)))-(((5)*(6))-((x)*((x)+(1)))))*((((4)-(x))*((2)/(7)))-(((8)*(x))*((x)*((x)*(6)))))),((x)*(9)),AddTreeWithAdd|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|AddTreeWithSub|MultXD|MultXD|AddToLeafR|AddTreeWithDiv|MultXD|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|SkipD|AddTreeWithSub|AddTreeWithMult|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR,DivXD|ReplaceBranchR|DeleteMaliciousR|AddTreeWithMult|DeleteTerminalR|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddTreeWithAdd|DivXD|ReplaceBranchXR|FellTreeD|SkipD|MutateTerminalR|ReplaceBranchXR,MultXD,DeleteTerminalR,87,86,88,88,1
88,x*x*x*x*3*x+1,25,-10,-0.04167608728812802,0.0000021398326945255145,-0.019303407626126517,0.000006588469610213918,221393.35230833336,8450.6759,819025.7493333336,8449.735999999999,0.9349440949826894,0.00017947899972648766,1.2582780129340891,0.00007558938530717924,21643584.543333337,211264.18,81191015.61333334,211240.28,(((((3)*(1))*((8)*((6)+(1))))*(((x)*(8))-((4)+((8)*(x)))))*((((8)-(3))-((6)/(9)))/(((3)*(8))-((1)*((x)*(x)))))),((x)*(6)),AddTreeWithAdd|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|AddTreeWithSub|MultXD|MultXD|AddToLeafR|AddTreeWithDiv|MultXD|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|SkipD|AddTreeWithSub|AddTreeWithMult|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR,DivXD|ReplaceBranchR|DeleteMaliciousR|AddTreeWithMult|DeleteTerminalR|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddTreeWithAdd|DivXD|ReplaceBranchXR|FellTreeD|SkipD|MutateTerminalR|ReplaceBranchXR,AddRandomSubTreeR,DeleteTerminalR,88,86,89,89,1
89,x*x*x*x*3*x+1,25,-10,-0.03362879827210773,0.000002914640507163538,-0.019186395609524457,0.000007474505178483677,324564.88827807567,8450.5122,1273586.4716,8449.5488,0.9583141957531681,0.00017947899972648766,0.9612201358768265,0.00007157248714220708,31819431.91671233,211258.85,126708722.44,211240.28,(((((x)*(9))-((8)*((2)*(4))))*(((x)*((8)*(0)))/((7)-((5)*(x)))))+((((0)+(6))-((x)*((7)-(0))))*(((6)-(0))*((1)/((6)*((7)*(x))))))),((x)*(6)),AddTreeWithAdd|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|MultXD|MultXD|MultXD|AddToLeafR|AddTreeWithDiv|MultXD|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|SkipD|AddTreeWithSub|AddTreeWithMult|AddXD|AddRandomSubTreeR|AddToLeafR,DivXD|ReplaceBranchR|DeleteMaliciousR|AddTreeWithMult|DeleteTerminalR|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddTreeWithAdd|DivXD|ReplaceBranchXR|FellTreeD|SkipD|MutateTerminalR|ReplaceBranchXR,MultXD,DeleteTerminalR,89,86,90,90,1
90,x*x*x*x*3*x+1,25,-10,-0.040764353844669275,0.000002626394961716645,-0.01664043744784154,0.000005418448282881981,7828168.789590475,8450.573100000001,31293749.79702857,8449.9832,0.9983111749378051,0.00017947899972648766,0.9791539971589835,0.00007394746165658532,782056359.6457143,211252.97999999998,3127591553.582857,211240.28,(((((x)-(1))/((9)/((8)-(9))))*(((x)*((x)*(x)))-((2)*((4)/(7)))))+((((9)+(0))-((0)-((8)*(x))))*(((6)*(8))*((9)*((x)*((1)-(3))))))),((x)*(6)),AddTreeWithAdd|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|AddTreeWithSub|MultXD|MultXD|AddToLeafR|AddTreeWithDiv|MultXD|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|SkipD|AddTreeWithSub|AddTreeWithMult|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR,DivXD|ReplaceBranchR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchXR|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddTreeWithAdd|DeleteTerminalR|ReplaceBranchXR|FellTreeD|SkipD|MutateTerminalR|ReplaceBranchXR,AddRandomSubTreeR,DeleteTerminalR,90,90,91,91,1
91,x*x*x*x*3*x+1,25,-10,-0.04618310082254169,0.000003209039077389614,-0.03832867683777439,0.0000074858646088456685,6955.802194871795,8450.45,8827.853733333333,8449.5464,-0.9550811748049097,0.00026808255655346347,0.0024676065511778133,0.00010930239849859518,217709.37333333335,211246.74,237259.21333333335,211221.56,((((8)-((4)*(5)))-(((8)-(4))/((3)*(x))))-(((0)-((3)-(4)))*((x)*((5)*((1)*(x)))))),((x)*(9)),AddTreeWithAdd|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|MultXD|MultXD|MultXD|AddToLeafR|AddTreeWithDiv|MultXD|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|SkipD|AddTreeWithSub|AddTreeWithMult|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR,DivXD|ReplaceBranchR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchXR|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddTreeWithAdd|DeleteTerminalR|ReplaceBranchXR|FellTreeD|SkipD|MutateTerminalR|ReplaceBranchXR,MultXD,DeleteTerminalR,91,90,92,92,1
92,x*x*x*x*3*x+1,25,-10,-0.0376245013360627,0.0000017876903532903539,-0.016700703124817955,0.000005713793472306153,585504.9540388889,8450.7503,2309257.4456,8449.9208,0.9769408642510617,0.00017947899972648766,0.9373991198854588,0.00007320592513203106,57716128.728888884,211263.48,229061273.48,211240.28,(((((x)*(8))-((4)*(x)))*(((x)*(5))*((5)-(8))))-(((x)*((x)*(x)))*((5)/((1)-((2)*(x)))))),((x)*(6)),AddTreeWithAdd|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|DeleteTerminalR|MultXD|MultXD|AddToLeafR|AddTreeWithDiv|MultXD|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|SkipD|AddTreeWithSub|AddTreeWithMult|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR,DivXD|ReplaceBranchR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchXR|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddTreeWithAdd|DeleteTerminalR|ReplaceBranchXR|FellTreeD|SkipD|MutateTerminalR|ReplaceBranchXR,AddRandomSubTreeR,DeleteTerminalR,92,90,93,93,1
93,x*x*x*x*3*x+1,25,-10,-0.049808640099573524,0.00000269691809188297,-0.03183255366620882,0.000007766063891119598,14215.641882857142,8450.558200000001,43140.084,8449.487199999998,-0.391317669309943,0.00023854803761118413,0.8043411653450285,0.00009857906153878876,803758.17,211256.01,3215032.68,211227.8,((((7)-((x)*(9)))+(((9)+(5))-((5)/(5))))*(((5)*(7))*((4)-((x)*((x)*(x)))))),((x)*(8)),AddTreeWithAdd|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|MultXD|MultXD|MultXD|AddToLeafR|AddTreeWithDiv|MultXD|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|SkipD|AddTreeWithSub|AddTreeWithMult|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR,DivXD|ReplaceBranchR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchXR|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddTreeWithAdd|DeleteTerminalR|ReplaceBranchXR|FellTreeD|SkipD|MutateTerminalR|ReplaceBranchXR,MultXD,DeleteTerminalR,93,90,94,94,1
94,x*x*x*x*3*x+1,25,-10,-0.040806153049121295,0.0000024266583111775034,-0.03761352370476462,0.000007171587035484386,8946.823371428573,8450.6153,12605.260400000001,8449.6128,-0.8961612130357036,0.000209013518668767,0.03679088650247738,0.00008786808812298931,294239.54000000004,211255.74,548471.8,211234.04,((((2)-((7)*(5)))*((7)-((6)*(x))))*(((x)*(3))*((7)+((3)*((x)+(x)))))),((x)*(7)),AddTreeWithAdd|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|MultXD|MultXD|MultXD|AddToLeafR|AddTreeWithDiv|MultXD|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|SkipD|AddTreeWithSub|AddTreeWithMult|AddXD|AddRandomSubTreeR|AddToLeafR,DivXD|ReplaceBranchR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchXR|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddTreeWithAdd|DeleteTerminalR|ReplaceBranchXR|FellTreeD|SkipD|MutateTerminalR|ReplaceBranchXR,MultXD,DeleteTerminalR,93,90,95,95,1
95,x*x*x*x*3*x+1,25,-10,-0.046721959936433084,0.0000025809572402669584,-0.01954650086647264,0.000005691074611580792,153232.38079999996,8450.5827,598886.5947999998,8449.9256,0.9107441319706533,0.00012040996184179118,1.3725810815094261,0.000051329082088309575,14847237.399999997,211262.15000000002,59177677.79999999,211252.76,(((((x)*(x))*((1)+((x)*(5))))/(((6)*((8)-(7)))*((6)*((5)+(3)))))+((((9)+(2))-((2)+(1)))*(((1)*(x))*((x)*((x)*((x)+(x))))))),((x)*(4)),AddTreeWithAdd|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|MultXD|MultXD|MultXD|AddToLeafR|AddTreeWithDiv|MultXD|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|SkipD|AddTreeWithSub|AddTreeWithMult|AddXD|AddRandomSubTreeR|AddToLeafR,DivXD|ReplaceBranchR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchXR|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddTreeWithAdd|DeleteTerminalR|ReplaceBranchXR|FellTreeD|SkipD|MutateTerminalR|ReplaceBranchXR,MultXD,DeleteTerminalR,93,95,96,96,1
96,x*x*x*x*3*x+1,25,-10,-0.04614754377120244,0.000001504651213426958,-0.006889132042981491,0.000004216241902859572,90606.1217,8450.810099999999,350281.4995999999,8450.2372,0.7910052819738105,0.00017947899972648766,1.3167438494802537,0.00007378247416877787,6365232.22,211263.65999999997,25273150.68,211240.28,(((((2)*(7))*((3)*(6)))+(((x)*(5))*((6)+(1))))-(((x)*((2)-(9)))*(((x)*(0))-((4)*((x)+(x)))))),((x)*(6)),AddTreeWithAdd|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|MultXD|MultXD|MultXD|AddToLeafR|AddTreeWithDiv|MultXD|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|SkipD|AddTreeWithSub|AddTreeWithMult|AddXD|AddRandomSubTreeR|AddToLeafR,DivXD|ReplaceBranchR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchXR|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|FellTreeD|AddTreeWithAdd|AddTreeWithAdd|DeleteTerminalR|ReplaceBranchXR|FellTreeD|SkipD|MutateTerminalR|ReplaceBranchXR,MultXD,DeleteNonTerminalR,95,95,97,97,1
97,x*x*x*x*3*x+1,25,-10,-0.04084481874608928,0.000002280878954859542,-0.03745706307607695,0.00000541466180609511,8742.5929,8450.6461,13431.6784,8449.983999999999,-0.865740809984182,0.0001499444807842083,0.049879303004830275,0.0000630456913158157,317385.99,211261.04,709151,211246.52,(((((4)+(0))*((1)-((6)-(7))))*(((x)*((0)*(3)))*((x)+((2)*(1)))))*((((x)+(0))-((x)*(2)))*(((9)*(5))*((x)*((x)*((x)+(x))))))),((x)*(5)),FellTreeD|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|MultXD|MultXD|MultXD|AddToLeafR|DeleteNonTerminalR|AddToLeafR|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|SkipD|AddTreeWithSub|AddTreeWithMult|AddXD|AddRandomSubTreeR|AddToLeafR,DivXD|ReplaceBranchR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchXR|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddTreeWithAdd|DeleteTerminalR|ReplaceBranchXR|FellTreeD|SkipD|MutateTerminalR|ReplaceBranchXR,AddRandomSubTreeR,DeleteTerminalR,96,97,98,98,1
98,x*x*x*x*3*x+1,25,-10,-0.04079006845003413,0.0000031015977985450953,-0.037550975121900886,0.000008951231125599023,9031.7815,8450.4727,12935.639200000001,8449.2368,-0.875733034454099,0.00026808255655346347,0.0421081678026095,0.00011094021595568125,322752.51,211254.2,656372.52,211221.56,((((0)-((9)-(4)))+((6)*((x)*(x))))*(((x)*(9))*((8)+((4)*((5)*(4)))))),((x)*(9)),AddTreeWithAdd|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|MultXD|MultXD|MultXD|AddToLeafR|AddTreeWithDiv|MultXD|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|SkipD|AddTreeWithSub|AddTreeWithMult|AddXD|AddRandomSubTreeR|AddToLeafR,DivXD|ReplaceBranchR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchXR|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddTreeWithAdd|DeleteTerminalR|ReplaceBranchXR|FellTreeD|SkipD|MutateTerminalR|ReplaceBranchXR,MultXD,DeleteTerminalR,98,98,99,99,1
99,x*x*x*x*3*x+1,25,-10,-0.03839373716739351,0.0000045437721449755916,-0.038374512467448135,0.000010723302262138538,8484.208,8450.168,8585.752,8448.8624,-0.9593628116862033,0.00026808255655346347,0.00032043955225910943,0.00011094021595568125,212105.2,211254.2,214643.8,211221.56,(((((x)*(6))*((x)*(0)))*(((0)*(4))*((1)+((5)*(9)))))*(((5)-((1)+(5)))-(((0)*(x))*((x)*((x)+(x)))))),((x)*(9)),FellTreeD|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithDiv|MultXD|MultXD|MultXD|AddToLeafR|DeleteNonTerminalR|AddToLeafR|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|SkipD|AddTreeWithSub|AddTreeWithMult|AddXD|AddRandomSubTreeR|AddToLeafR,DivXD|ReplaceBranchR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchXR|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR|DeleteTerminalR|DeleteNonTerminalR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddTreeWithAdd|DeleteTerminalR|ReplaceBranchXR|FellTreeD|SkipD|MutateTerminalR|ReplaceBranchXR,AddToLeafR,DeleteTerminalR,96,98,99,99,1
