gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
62,x*x*x*x*3*x+1,25,-10,-0.03840000658846961,0.0000016811972549470988,-0.03840000143886118,0.00000498678992911116,8451.093200000001,8450.7728,8451.1204,8450.0744,-0.96,0.00021355729081383904,0.00000007377964029487481,0.00009099146116727004,211277.87,211261.88,211278.2,211233.08,((0)*(5)),(((0)+((x)+(2)))*((6)+(x))),MultXD|SubXD|DeleteNonTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,DeleteNonTerminalR,AddRandomSubTreeR,62,62,63,63,2
63,x*x*x*x*3*x+1,25,-10,-0.038400012836156315,0.000004832017690422141,-0.038400003180640505,0.0000174594444670611,8451.0602,8450.1071,8451.1112,8447.439199999999,-0.9600000378647678,0.0008587729353998771,0.0000000443195745173244,0.00041335374575398096,211277.71000000002,211227.73,211278,211096.76,(1),(((0)+((4)*(x)))*((7)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,AddRandomSubTreeR,63,63,64,64,2
64,x*x*x*x*3*x+1,25,-10,-0.03840000745935927,0.000001578015934709877,-0.03840000249907468,0.0000037448255428176475,8451.0886,8450.7946,8451.1148,8450.336800000001,-0.9600000378647678,0.00018705195330146992,0.000000034078291127275726,0.00009131021215470533,211277.85,211266.22999999998,211278,211238.68,(1),(((0)+((x)+(6)))*((5)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,AddRandomSubTreeR,64,64,65,65,2
65,x*x*x*x*3*x+1,25,-10,-0.03840001455900324,0.0000019268433752302573,-0.038399999242704645,0.0000036937081061873093,8451.0511,8450.7209,8451.132,8450.347600000001,-0.9599997122277641,0.00023854803761118413,0.0000006453879092673849,0.00010360568725187662,211276.69,211260.63,211279.72,211227.8,((0)-(6)),(((0)+((x)*(4)))+((3)+(x))),MultXD|SubXD|DeleteTerminalR|ReplaceBranchR|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,AddRandomSubTreeR,65,65,66,66,2
66,x*x*x*x*3*x+1,25,-10,-0.03840000522533797,0.0000012471707918776986,-0.03839999833395021,0.000001726633415092929,8451.100400000001,8450.8645,8451.1368,8450.763200000001,-0.9599999242704643,0.00006058362859972047,0.00000009303232965011348,0.000013890380142557666,211278.03000000003,211269.79,211278.6,211265.4,((0)-(2)),(((0)+(0))+((x)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|MultXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|AddTreeWithMult|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,AddRandomSubTreeR,66,66,67,67,2
67,x*x*x*x*3*x+1,25,-10,-0.03840003356711672,0.0000012585302222400341,-0.038400002877722356,0.0000017607117061802804,8450.950700000001,8450.8621,8451.1128,8450.756,-0.9600000605836286,0.00007137508744402545,0.00000003735649289466223,0.00001719923114182253,211277.66,211268.49,211277.88,211263.12,(2),(((7)*((7)+(x)))+((2)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|DeleteMaliciousR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,DeleteMaliciousR,67,67,68,68,2
68,x*x*x*x*3*x+1,25,-10,-0.038400006702063914,0.000003161234807947616,-0.03840000098448396,0.000008636953552239117,8451.0926,8450.460099999998,8451.122800000001,8449.3032,-0.9599998712597893,0.000304811381392038,0.0000001218555454522331,0.00010247067180077304,211277.95,211253.48,211278.88,211213.8,((2)-(5)),(((x)*((9)+(4)))*((5)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|AddTreeWithAdd|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,AddRandomSubTreeR,68,68,69,69,2
69,x*x*x*x*3*x+1,25,-10,-0.03840000316170812,0.0000012429683464329943,-0.03840000143886118,0.000006209821931466183,8451.1113,8450.8654,8451.1204,8449.815999999999,-0.96,0.00026808255655346347,0.00000004431957456000814,0.0001720307390340763,211277.93,211268.84,211278.2,211221.56,((0)+(0)),(((2)+(6))*((x)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|MultXD|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,MultXD,69,69,70,70,2
70,x*x*x*x*3*x+1,25,-10,-0.03840000539572943,0.000001513175526297402,-0.03839999568341646,0.0000026183486985450604,8451.0995,8450.808299999999,8451.1508,8450.5748,-0.9599996592170891,0.0000904967952208247,0.0000002461986503053546,0.000025059974036697793,211278.07,211266.28,211280,211259.08,((0)-(7)),(((0)+((x)+(x)))-((0)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,AddRandomSubTreeR,70,70,71,71,2
71,x*x*x*x*3*x+1,25,-10,-0.03840000725110305,0.00000177917079566202,-0.03840000174177932,0.0000034570533069685963,8451.0897,8450.7521,8451.1188,8450.3976,-0.96,0.00015751743435905282,0.00000006006868819375435,0.0000629331161545788,211277.72999999998,211264.86000000002,211278.2,211244.92,((9)*(0)),(((0)+((4)*(8)))+((x)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|SkipD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,AddRandomSubTreeR,71,71,72,72,2
72,x*x*x*x*3*x+1,25,-10,-0.03840000823558701,0.0000018298166638374414,-0.038399997198007185,0.0000033642846256757868,8451.084499999999,8450.7414,8451.1428,8450.4172,-0.9599995531957392,0.00009276868129322296,0.0000002798921022373616,0.00002635134629416672,211278.36,211265.89,211280.56,211258.6,((0)-(9)),(((2)*((x)+(7)))-((1)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|DeleteNonTerminalR|AddTreeWithMult|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,AddRandomSubTreeR,72,72,73,73,2
73,x*x*x*x*3*x+1,25,-10,-0.03840000168498217,0.0000015268967645530984,-0.03839999750092532,0.000002531259732431869,8451.1191,8450.805400000001,8451.1412,8450.593200000001,-0.959999606206414,0.0001499444807842083,0.0000001952393010100007,0.00006019791062966532,211278.84000000003,211265.57,211280.28,211246.52,((0)-(8)),(((0)+((x)*(4)))*((1)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|AddRandomSubTreeR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,AddRandomSubTreeR,73,73,74,74,2
74,x*x*x*x*3*x+1,25,-10,-0.03840000350249103,0.0000018525337682753388,-0.03839998909494685,0.000005577480307955369,8451.1095,8450.736599999998,8451.1856,8449.9496,-0.9599987883274281,0.000209013518668767,0.0000006652822833586849,0.00008409152809723035,211279.33000000002,211260.65,211284.6,211234.04,((0)-(x)),(((0)+((6)*(x)))*((1)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,AddRandomSubTreeR,74,74,75,75,2
75,x*x*x*x*3*x+1,25,-10,-0.03840000439231307,0.0000015297366221435962,-0.038400001590320254,0.000002323003509118134,8451.1048,8450.8048,8451.1196,8450.6372,-0.96,0.0000656953722627543,0.00000004729307995493182,0.000021189051025483684,211277.90000000002,211268.40000000002,211278.2,211264.32,((0)*(1)),(((5)+((8)+(8)))+((x)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|AddXD|DeleteNonTerminalR|MutateTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,AddRandomSubTreeR,75,75,76,76,2
76,x*x*x*x*3*x+1,25,-10,-0.03840001226818479,0.0000013314199003997035,-0.0384,0.000002061736610785447,8451.063199999999,8450.8467,8451.128,8450.6924,-0.9599998712597893,0.00006266619083284405,0.00000012232527624625003,0.000013892960359019963,211277.95,211269.29,211278.88,211264.96,((0)-(3)),(((0)+((x)+(6)))-((1)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|MutateNonTerminalR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,AddRandomSubTreeR,76,76,77,77,2
77,x*x*x*x*3*x+1,25,-10,-0.03840000338889673,0.000001753138752604127,-0.03839998826192196,0.000003275302421169848,8451.1101,8450.7576,8451.19,8450.436,-0.9599989700783139,0.00018402277187142192,0.0000005832485438687102,0.0000763347483098479,211279.02000000002,211263.51,211283.64,211239.32,((4)-((x)+(8))),(((9)+((5)+(x)))*((5)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|MultXD|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,MultXD,AddRandomSubTreeR,77,77,78,78,2
78,x*x*x*x*3*x+1,25,-10,-0.03840000473309598,0.0000012552170550513497,-0.03839998220355909,0.000001650903879343106,8451.103000000001,8450.8628,8451.222,8450.779199999999,-0.9599988261921958,0.00004316583537735766,0.0000010594378906134088,0.000004623276269879094,211278.2,211270.54,211284.4,211269.08,((3)-((x)-(2))),(((0)+((6)*(1)))+((9)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,AddRandomSubTreeR,78,78,79,79,2
79,x*x*x*x*3*x+1,25,-10,-0.038400038110888865,0.0000016092549285958372,-0.038400011586618966,0.000003178747263090167,8450.9267,8450.788,8451.0668,8450.456400000001,-0.9599997652384391,0.00015524554828665456,0.0000002384678871185481,0.00007831915717689156,211278.37,211268.58000000002,211279.44,211245.4,((0)-((5)+(0))),(((0)+((5)+(x)))*((4)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|SkipD|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|AddTreeWithMult|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,SkipD,79,79,80,80,2
80,x*x*x*x*3*x+1,25,-10,-0.03840002169651199,0.0000018553736258672141,-0.03839996720911102,0.000005558547924021013,8451.013400000002,8450.735999999999,8451.3012,8449.953599999999,-0.9599995531957392,0.00021279999545632702,0.0000007649901434361015,0.00009051514483434762,211277.27000000002,211261.91999999998,211280.56,211233.24,((0)-((1)-(8))),(((0)+((6)*(x)))+((8)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddTreeWithMult|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,MultXD,80,80,81,81,2
81,x*x*x*x*3*x+1,25,-10,-0.03840001902704586,0.000001543462600498243,-0.038399985308470067,0.0000031636013559413044,8451.0275,8450.801899999999,8451.205600000001,8450.4596,-0.9599994244555282,0.00012608967702306233,0.00000034897952613552894,0.00004607537058823759,211278.55,211266.16,211281.24,211251.56,((8)*((9)-(x))),(((0)+((x)+(8)))*((3)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|MutateNonTerminalR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|SkipD|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,SkipD,81,81,82,82,2
82,x*x*x*x*3*x+1,25,-10,-0.041000028875040895,0.00000207830244672887,-0.03839993884839988,0.000006357494526176202,7922.779983333333,8450.6889,8451.451000000001,8449.7848,-0.96,0.00026808255655346347,0.00000007732204403165912,0.0001119363891513565,211277.63,211256.19,211278.2,211221.56,(((7)+(x))*((4)*(0))),(((0)+(x))*((8)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|DeleteTerminalR|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|ReplaceBranchR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,ReplaceBranchR,82,82,83,83,2
83,x*x*x*x*3*x+1,25,-10,-0.03840008248839681,-0.01999870597145429,-0.03839998235501817,0.000004481295277981885,8450.6923,6665.7426000000005,8451.221200000002,8450.181199999999,-0.9600000378647678,0.0001821295334777108,0.00000021213283520746354,0,211277.28,32767,211278,211239.72,((7)+((3)-(9))),(((0)+((4)+(x)))*((5)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|ReplaceBranchR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|DivXD,ReplaceBranchR,AddRandomSubTreeR,83,83,84,84,2
84,x*x*x*x*3*x+1,25,-10,-0.03840004496441185,0.00000119037573765709,-0.03840000151459072,0.000001503231284630332,8450.8905,8450.8765,8451.12,8450.8104,-0.9599999621352321,0.00004562704528916835,0.0000001017898115458159,0.000006411671082498892,211277.64,211270.38999999998,211278.4,211268.56,((8)-(9)),(((0)+((7)+(6)))*((9)+(x))),MultXD|SubXD|DeleteTerminalR|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,AddRandomSubTreeR,84,84,85,85,2
85,x*x*x*x*3*x+1,25,-10,-0.038400474899918685,0.0000019041251318108423,-0.03839998068896838,0.0000042976511537890126,8448.6196,8450.7257,8451.23,8450.22,-0.9599997122277641,0.00027262632869839775,0.000000570251449801474,0.00011944202555901557,211275.61000000002,211258.45,211279.72,211220.6,((1)-((7)+(0))),(((8)*((1)+(x)))*((8)+(x))),MultXD|SubXD|FellTreeD|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,AddRandomSubTreeR,85,85,86,86,2
