gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
68,x*x*x*x*3*x+1,25,-10,-0.0384,0.00000008190136775963583,-0.0384,0.000001308227730075468,8451.128,8451.1107,8451.128,8450.8516,-0.96,0.0000632341623509436,0,0.00002912814590654094,211278.2,211272.85,211278.2,211264.84,(0),(((x)-(0))-((8)+(x))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|SkipD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,68,68,69,69,4
69,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000007781266331768449,-0.0384,0.000003900071091104164,8451.128,8450.9636,8451.128,8450.304000000002,-0.96,0.0002976170754957428,0,0.00014842710108938263,211278.2,211262.35,211278.2,211215.32,(0),(((x)*(2))+((8)-(0))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,69,69,70,70,4
70,x*x*x*x*3*x+1,25,-10,-0.0384,0.00000024517554137392423,-0.0384,0.0000010564270237092703,8451.128,8451.0762,8451.128,8450.9048,-0.96,0.00006058362859972047,0,0.000029503905661963134,211278.2,211272.34,211278.2,211265.4,(0),(((x)*(7))-((5)+(0))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|DeleteTerminalR|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,70,70,71,71,4
71,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0000007201705442886241,-0.0384,0.0000015467757676855502,8451.128,8451.280200000001,8451.128,8450.801199999998,-0.96,0.000031806405014815366,0,0.000014423755705230038,211278.2,211276.05,211278.2,211271.48,(0),(((x)-(7))+((0)-(9))),ReplaceBranchXR|SkipD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|SubXD|SkipD|MutateNonTerminalR|SubXD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,71,71,72,72,4
72,x*x*x*x*3*x+1,25,-10,-0.0384,0.00000040091627732045005,-0.0384,0.000001912170777677171,8451.128,8451.043300000001,8451.128,8450.724000000002,-0.96,0.00012040996184179118,0,0.00006363005257095929,211278.2,211271.68,211278.2,211252.76,(0),(((x)*(9))+((0)-(5))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MultXD|SubXD|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,72,72,73,73,4
73,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000021639731414066036,-0.0384,0.000006537352173582203,8451.128,8450.6708,8451.128,8449.746799999999,-0.96,0.0005043587080919738,0,0.00023658887378473685,211278.2,211243.33000000002,211278.2,211171.64,(0),(((x)-(0))*((8)+(9))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,73,73,74,74,4
74,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000004023177049404036,-0.0384,0.000002777380723615693,8451.128,8451.043,8451.128,8450.541200000001,-0.96,0.00012040996184179118,0,0.00006551523546631203,211278.2,211271.98,211278.2,211252.76,(0),(((x)+(0))*((4)-(0))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|DeleteNonTerminalR|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,74,74,75,75,4
75,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000003938308926545379,-0.0384,0.0000029969963772886635,8451.128,8451.044800000001,8451.128,8450.4948,-0.96,0.0002745195670921089,0,0.00013728048424876572,211278.2,211263.69,211278.2,211220.2,(0),(((9)-(0))*((x)+(2))),ReplaceBranchXR|SkipD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,75,75,76,76,4
76,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000004113060410415607,-0.0384,0.000001565708151624039,8451.128,8451.0411,8451.128,8450.797199999999,-0.96,0.00006058362859972047,0,0.000028765803762849392,211278.2,211274.5,211278.2,211265.4,(0),(((x)*(0))+((2)-(0))),ReplaceBranchXR|SkipD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,SkipD,AddRandomSubTreeR,76,76,77,77,4
77,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0000012065267475473935,-0.0384,0.0000011132241755206041,8451.128,8451.383,8451.128,8450.8928,-0.96,0.0000312384334967158,0,0.00002488547141451866,211278.2,211276.46,211278.2,211271.6,(0),(((x)-(7))-((8)+(0))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,77,77,78,78,4
78,x*x*x*x*3*x+1,25,-10,-0.0384,0.00000011749318774752829,-0.0384,0.0000021696511992271195,8451.128,8451.103200000001,8451.128,8450.6696,-0.96,0.00009504056736575897,0,0.000046747366301057525,211278.2,211272.83000000002,211278.2,211258.12,(0),(((3)-(0))*((x)+(6))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|FellTreeD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,78,78,79,79,4
79,x*x*x*x*3*x+1,25,-10,-0.0384,-0.00000008459614477380228,-0.0384,0.0000021147472858099098,8451.128,8451.1459,8451.128,8450.681199999999,-0.96,0.0001499444807842083,0,0.00007278270545580398,211278.2,211262.71,211278.2,211246.52,(0),(((x)*(5))-((0)+(0))),ReplaceBranchXR|DivXD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,79,79,80,80,4
80,x*x*x*x*3*x+1,25,-10,-0.0384,0.000000003836101906367603,-0.0384,0.0000010299216861956612,8451.128,8451.127199999999,8451.128,8450.910399999999,-0.96,0.00003351031956925181,0,0.000013607630376296276,211278.2,211273.03999999998,211278.2,211271.12,(0),(((1)+(x))+((8)-(0))),ReplaceBranchXR|SkipD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,SkipD,AddRandomSubTreeR,80,80,81,81,4
81,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0000007427514464780712,-0.0384,0.000003915216998253027,8451.128,8451.285,8451.128,8450.3008,-0.96,0.0001643330925765231,0,0.00009452979964287243,211278.2,211271.71,211278.2,211243.48,(0),(((x)-(2))*((6)+(0))),ReplaceBranchXR|SkipD|DivXD|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,81,81,82,82,4
82,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000007731300885874634,-0.0384,0.0000055623344008078834,8451.128,8450.9647,8451.128,8449.952800000001,-0.96,0.0002188583583162853,0,0.00010281339609523272,211278.2,211263.97999999998,211278.2,211231.96,(0),(((0)+(x))-((2)*(8))),ReplaceBranchXR|SkipD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MultXD|AddTreeWithAdd|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,82,82,83,83,4
83,x*x*x*x*3*x+1,25,-10,-0.0384,0.000001252379965397289,-0.0384,0.0000060470034296045455,8451.128,8450.8634,8451.128,8449.850400000001,-0.96,0.00026808255655346347,0,0.00013292145153363674,211278.2,211263.5,211278.2,211221.56,(0),(((x)*(8))+((1)-(0))),ReplaceBranchXR|SkipD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|FellTreeD|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,FellTreeD,AddRandomSubTreeR,83,83,84,84,4
84,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0000008119367711847707,-0.0384,0.0000009409394816911004,8451.128,8451.2996,8451.128,8450.929199999999,-0.96,0.000059258361724108905,0,0.00003288892820996474,211278.2,211275.84,211278.2,211265.68,(0),(((x)+(x))-((1)+(0))),ReplaceBranchXR|AddTreeWithSub|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,84,84,85,85,4
85,x*x*x*x*3*x+1,25,-10,-0.0384,-0.00000017832298175163103,-0.0384,0.0000016717295016743418,8451.128,8451.1657,8451.128,8450.7748,-0.96,0.00012608967702306233,0,0.00005956404002350434,211278.2,211269.9,211278.2,211251.56,(0),(((4)-(0))*((6)+(x))),ReplaceBranchXR|AddTreeWithSub|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,85,85,86,86,4
86,x*x*x*x*3*x+1,25,-10,-0.0384,0.00000045532902403277805,-0.0384,0.0000024138789520195747,8451.128,8451.031799999999,8451.128,8450.617999999999,-0.96,0.0001745565799027285,0,0.00009215076627002035,211278.2,211269.16,211278.2,211241.32,(0),(((x)-(8))*((9)+(0))),ReplaceBranchXR|SkipD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,SkipD,AddRandomSubTreeR,86,86,87,87,4
87,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0000003411923016708095,-0.0384,0.0000012324982979144512,8451.128,8451.2001,8451.128,8450.8676,-0.96,0.0000904967952208247,0,0.00004412134885105522,211278.2,211272.13,211278.2,211259.08,(0),(((x)*(6))+((0)-(3))),ReplaceBranchXR|SkipD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|DeleteNonTerminalR|AddTreeWithSub|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddTreeWithSub,87,87,88,88,4
88,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000002972424092751236,-0.0384,0.0000015713878668064117,8451.128,8451.065200000001,8451.128,8450.796,-0.96,0.0000904967952208247,0,0.0000537598855537896,211278.2,211275.1,211278.2,211259.08,(0),(((x)*(0))+((3)-(0))),ReplaceBranchXR|SkipD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|DivXD|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|DeleteNonTerminalR|DeleteNonTerminalR|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,SkipD,FellTreeD,88,88,89,89,4
89,x*x*x*x*3*x+1,25,-10,-0.0384,-0.000000055372450745962474,-0.0384,0.0000010072028254703013,8451.128,8451.139700000002,8451.128,8450.9152,-0.96,0.00003256370037232737,0,0.000020125051502000975,211278.2,211277.38,211278.2,211271.32,(0),(((x)+(5))-((1)+(0))),ReplaceBranchXR|SkipD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|DeleteNonTerminalR|DeleteNonTerminalR|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,89,89,90,90,4
90,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000005518911220704608,-0.0384,0.000003256370037232737,8451.128,8451.0114,8451.128,8450.44,-0.96,0.00023419358930552454,0,0.00011193448119774927,211278.2,211263.9,211278.2,211228.72,(0),(((x)-(3))*((0)+(9))),ReplaceBranchXR|SkipD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|DeleteNonTerminalR|DeleteNonTerminalR|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,SkipD,AddRandomSubTreeR,90,90,91,91,4
91,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0000007126438145621978,-0.0384,0.0000012306049559328984,8451.128,8451.2786,8451.128,8450.868,-0.96,0.000033131671890426934,0,0.000015234393890416725,211278.2,211274.9,211278.2,211271.2,(0),(((x)-(0))-((4)+(3))),ReplaceBranchXR|SkipD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|AddTreeWithAdd|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|DeleteNonTerminalR|DeleteNonTerminalR|SubXD|FellTreeD|SubXD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,AddRandomSubTreeR,91,91,92,92,4
92,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0000020123308496019323,-0.0384,0.000004933779254085319,8451.128,8451.553399999999,8451.128,8450.085599999999,-0.96,0.0002427131620772935,0,0.000017354914757846338,211278.2,211274.62,211278.2,211226.92,(0),(((8)-(0))*((x)+(1))),ReplaceBranchXR|SkipD|AddTreeWithSub|AddTreeWithSub|FellTreeD|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MultXD|MutateTerminalR|DeleteMaliciousR|AddToLeafR|ReplaceBranchXR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithAdd|AddRandomSubTreeR|DeleteNonTerminalR|DeleteNonTerminalR|SubXD|FellTreeD|SkipD|MutateNonTerminalR|AddRandomSubTreeR|FellTreeD|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchXR|FellTreeD|MutateTerminalR|ReplaceBranchXR|AddTreeWithSub|AddTreeWithAdd|DeleteMaliciousR,ReplaceBranchXR,FellTreeD,92,92,93,93,4
