gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
65,x*x*x*x*3*x+1,25,-10,-0.0384,-0.014971340864182708,-0.0384,0.00031539296123716203,8451.128,7107.25399963599,8451.128,8384.492342857144,-0.96,0.003323958647886998,0,1.0005675843966473,211278.2,166470.91,211278.2,210575.92,((0)*(0)),((((8)/((1)+(3)))+(((2)*(x))*((x)+(0))))*(((3)*(9))-((6)+((4)-((5)-(4)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,65,65,66,66,0
66,x*x*x*x*3*x+1,25,-10,-0.0384,-0.010195645559754789,-0.0384,0.000008252896620939299,8451.128,7602.3961071428575,8451.128,8449.384342857142,-0.96,0.00026345764562026865,0,1.1545899103857218,211278.2,122042.85,211278.2,211222.53714285712,((0)*(0)),(((((0)*(0))-((6)+(3)))-(((8)+(7))+((5)*(x))))*(((5)/((7)*(4)))-(((7)-(5))+((x)-((1)-(6)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,66,66,67,67,0
67,x*x*x*x*3*x+1,25,-10,-0.0384,-0.020104225086093018,-0.0384,0.0008106884666756947,8451.128,6691.52866440678,8451.128,8279.8472,-0.96,0.03773318780640886,0,1.1663149675646056,211278.2,119914,211278.2,203306,((0)*(0)),(((((x)*(x))*((6)-(0)))-(((0)/(6))*((8)-(9))))-(((4)*((5)+(2)))+(((0)*(1))+((7)+((8)-(3)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,67,67,68,68,0
68,x*x*x*x*3*x+1,25,-10,-0.0384,-0.014918854954382176,-0.0384,0.0004196817276936309,8451.128,7095.150066666667,8451.128,8362.458400000001,-0.96,0.0012438576246863967,0,1.1553604226631145,211278.2,121901.86,211278.2,211015.4,((0)*(0)),((((x)-(2))-((8)*(x)))+((4)*((8)*(x)))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,68,68,69,69,0
69,x*x*x*x*3*x+1,25,-10,-0.0384,-0.005398019751325759,-0.0384,0.000211920500166047,8451.128,8097.363271212122,8451.128,8406.353818181818,-0.96,0.000010980782683717415,0,0.9957189210821566,211278.2,168031.67333333334,211278.2,211275.88,((0)*(0)),(((7)*((8)+(1)))-((9)+(6))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,69,69,70,70,0
70,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0041085678413582145,-0.0384,0.007010957117203764,8451.128,7816.510057142857,8451.128,6969.865600000001,-0.96,0.018172059398461435,0,1.0033004553196956,211278.2,165615.18,211278.2,207438.84,((0)*(0)),((((x)*(x))-((7)*((2)*(5))))+(((x)*(x))+((8)-((4)-(8))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,70,70,71,71,0
71,x*x*x*x*3*x+1,25,-10,-0.0384,-0.01226228538201415,-0.0384,0.0006301795452630732,8451.128,15569.0912,8451.128,8317.9848,-0.96,0.001030111010033283,0,1.0002537111409147,211278.2,166570.03,211278.2,211060.56,((0)*(0)),(((((0)*(0))-((x)+(x)))+(((2)*(6))*((0)/(9))))+(((x)*((6)*(6)))+((4)-((8)*((5)+(3)))))),AddTreeWithDiv|AddTreeWithSub|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,71,71,72,72,0
72,x*x*x*x*3*x+1,25,-10,-0.0384,-0.020511467910058964,-0.0384,0.00021463927655574703,8451.128,6808.410292857143,8451.128,8405.7794,-0.96,0.00003029181429992911,0,1.09374915360566,211278.2,137311.9,211278.2,211271.8,((0)*(0)),(((((0)*(x))*((0)-(1)))*(((3)-(9))*((7)+(0))))*(((x)-((6)+(x)))*(((2)*(0))-((x)*((0)+(x)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DivXD|SubXD|DeleteNonTerminalR|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,72,72,73,73,0
73,x*x*x*x*3*x+1,25,-10,-0.0384,-0.025712187343825983,-0.0384,0.000054949475968777296,8451.128,6428.0386362637355,8451.128,8439.518373626373,-0.96,0.0001978288487735018,0,1.1547776040276139,211278.2,122008.49934065934,211278.2,211236.40307692307,((0)*(0)),((((x)/((9)*(2)))-(((5)*(0))-((0)*(x))))*(((7)-((0)-(3)))-((1)+((5)*((x)+(x)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|DeleteMaliciousR|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddToLeafR|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|SkipD|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,73,73,74,74,0
74,x*x*x*x*3*x+1,25,-10,-0.0384,-0.009879038421826875,-0.0384,0.00048609278077073326,8451.128,7533.015474711661,8451.128,8348.4272,-0.96,0.00004202989234102078,0,1.0000094349896238,211278.2,166647.40999999997,211278.2,211269.32,((0)*(0)),(((7)*((2)+(4)))+((6)*((2)+(x)))),AddTreeWithDiv|AddTreeWithSub|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,MultXD,AddToLeafR,74,74,75,75,0
75,x*x*x*x*3*x+1,25,-10,-0.0384,-0.009947380570178271,-0.0384,0.000558148936023116,8451.128,7547.486901952931,8451.128,8333.2164,-0.96,0.02913106984061777,0,0.9999921907482867,211278.2,166652.8751952931,211278.2,205123.44,((0)*(0)),(((((5)*(x))+((3)/(0)))+(((5)*(0))*((2)-(4))))*(((8)-((5)*(9)))+(((x)*(x))+((9)*((6)-(3)))))),AddTreeWithDiv|AddTreeWithMult|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DivXD|SubXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,AddTreeWithMult,AddToLeafR,75,75,76,76,0
76,x*x*x*x*3*x+1,25,-10,-0.0384,-0.014986279737561751,-0.0384,0.00009535282955623725,8451.128,7109.397650896057,8451.128,8430.982025806452,-0.96,0.0009886490892103616,0,1.1546825621236319,211278.2,122025.89,211278.2,211069.32,((0)*(0)),((((x)*((1)-(0)))*((x)+((8)-(2))))*(((1)*(2))*((4)*((2)+(x))))),AddTreeWithDiv|AddTreeWithSub|SkipD|FellTreeD|DeleteNonTerminalR|AddRandomSubTreeR|SkipD|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DivXD|MultXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,MultXD,AddToLeafR,76,76,77,77,0
77,x*x*x*x*3*x+1,25,-10,-0.0384,-0.019984734868293066,-0.0384,0.00011692450995890797,8451.128,6662.8047,8451.128,8426.4244,-0.96,0.0002976170754957428,0,1.1547363370350385,211278.2,122016.04999999999,211278.2,211215.32,((0)*(0)),((((8)-((4)+(5)))/(((8)+(5))*((7)*(0))))*(((1)*(4))+((6)+((1)*((x)+(x)))))),AddTreeWithDiv|AddTreeWithSub|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DivXD|MultXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|DeleteMaliciousR|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,MultXD,AddToLeafR,77,77,78,78,0
78,x*x*x*x*3*x+1,25,-10,-0.0384,-0.030002579449080562,-0.0384,0.000016204308276672733,8451.128,5774.006278674805,8451.128,8447.704399999999,-0.96,0.001623262598791645,0,1.1552725437682663,211278.2,121917.95999999999,211278.2,210935.24,((0)*(0)),((((x)+(1))-((6)+((5)+(3))))*((5)*((4)*((x)+(x))))),AddTreeWithDiv|AddTreeWithSub|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DivXD|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithDiv|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,MultXD,AddToLeafR,78,78,79,79,0
79,x*x*x*x*3*x+1,25,-10,-0.0384,-0.029980342750414283,-0.0384,0.0002174573619048261,8451.128,5769.320500000001,8451.128,8405.184000000001,-0.96,0.004645249722877241,0,1.0000052064055829,211278.2,77394.25,211278.2,210296.76,((0)*(0)),((((8)+(1))*((6)*(3)))*((x)+((6)*(9)))),AddTreeWithDiv|AddTreeWithAdd|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DivXD|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,MultXD,AddToLeafR,79,79,80,80,0
80,x*x*x*x*3*x+1,25,-10,-0.0384,-0.035007691885830666,-0.0384,-0.000004735529450815339,8451.128,5328.8088,8451.128,8452.1288,-0.96,-0.0002600633047837445,0,0.9994402288253789,211278.2,77454,211278.2,211333.16,((0)*(0)),((((x)+(5))*((1)+(9)))*((2)-((8)+(x)))),AddTreeWithDiv|AddTreeWithSub|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DivXD|MultXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,MultXD,AddToLeafR,80,80,81,81,0
81,x*x*x*x*3*x+1,25,-10,-0.0384,-0.029997475590975896,-0.0384,0.00007454815499185747,8451.128,5772.935036363637,8451.128,8435.3776,-0.96,0.00004922419823731593,0,1.1547202135560048,211278.2,122019,211278.2,211267.8,((0)*(0)),((((7)*((1)+(8)))+(((3)+(8))/((4)*(7))))-(((2)-(0))*((5)*((0)+((5)+(x)))))),AddTreeWithDiv|AddTreeWithSub|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DivXD|MultXD|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|SubXD|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,MultXD,AddTreeWithMult,81,81,82,82,0
82,x*x*x*x*3*x+1,25,-10,-0.048799999999999996,-0.02000088101954689,-0.048799999999999996,0.00013185374649264688,NaN,NaN,6338.346000000001,8423.270177777777,-0.96,0.011389154205213784,0,0.005682156826005053,211278.2,210672.66999999998,211278.2,208871.92,((0)*(0)),((((5)-((8)*(9)))+(((7)*(x))*((5)*(6))))-(((5)*(1))*((2)-((0)+((9)*(1)))))),AddTreeWithDiv|AddTreeWithAdd|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DivXD|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|SubXD|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,MultXD,AddTreeWithMult,82,82,83,83,0
83,x*x*x*x*3*x+1,25,-10,-0.048799999999999996,-0.03498007412616871,-0.048799999999999996,0.0001270123152002149,NaN,NaN,NaN,8424.293066666667,-0.96,0.000011359430362542292,0,1.1545185295006366,211278.2,122055.93,211278.2,211275.8,((0)*(0)),((((x)-((7)-(6)))-(((5)+(8))*((1)*(4))))+(((9)-(0))*((6)*((2)-((0)+(x)))))),AddTreeWithDiv|AddTreeWithAdd|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DivXD|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|SubXD|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,MultXD,AddTreeWithMult,83,83,84,84,0
84,x*x*x*x*3*x+1,25,-10,-0.0384,-0.014990488244067887,-0.0384,0.00006380024063060221,8451.128,7110.2845875,8451.128,8437.6484,-0.96,0.00027281565253781017,0,1.1545963810163546,211278.2,122041.69,211278.2,211220.56,((0)*(0)),(((9)-((8)-(8)))+((1)*((x)*(9)))),AddTreeWithDiv|AddTreeWithAdd|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DivXD|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,MultXD,AddToLeafR,84,84,85,85,0
85,x*x*x*x*3*x+1,25,-10,-0.0384,-0.02493874845261469,-0.0384,0.00026505765982083433,8451.128,6206.799193128655,8451.128,8395.127094736841,-0.96,0.0011751330709935943,0,1.1551626707395393,211278.2,121938.05,211278.2,211029.92,((0)*(0)),(((x)*((5)*(8)))-((3)+(6))),AddTreeWithDiv|AddTreeWithAdd|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|MutateNonTerminalR|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DivXD|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,MultXD,AddToLeafR,85,85,86,86,0
86,x*x*x*x*3*x+1,25,-10,-0.0384,-0.019998333364600603,-0.0384,0.000006297787680069801,8451.128,6665.663876844372,8451.128,8449.797414754974,-0.96,0.00003029181429992911,0,1.1547102120281603,211278.2,122020.82999999999,211278.2,211271.8,((0)*(0)),((((0)*(x))-((2)*(6)))*((7)*((x)+(x)))),AddTreeWithDiv|DeleteMaliciousR|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|MutateNonTerminalR|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DivXD|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,MultXD,AddToLeafR,86,86,87,87,0
87,x*x*x*x*3*x+1,25,-10,-0.0384,-0.00999955600342814,-0.0384,0.000013023586910531314,8451.128,7558.478300000001,8451.128,8448.3764,-0.96,0.000222076863585608,0,1.0000171805804199,211278.2,166644.96,211278.2,211231.28,((0)*(0)),(((x)+((4)+(3)))*((7)+((1)*(8)))),AddTreeWithDiv|AddTreeWithAdd|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|DeleteMaliciousR|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DivXD|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,MultXD,AddToLeafR,87,87,88,88,0
88,x*x*x*x*3*x+1,25,-10,-0.0384,-0.005000932648029228,-0.0384,0.0000016707828824779685,8451.128,8005.0471499999985,8451.128,8450.775,-0.96,0.00002887188550454245,0,0.9999380305781594,211278.2,166670.055,211278.2,211272.1,((0)*(0)),((((3)*((3)-(6)))/((0)+((4)+(4))))*(((8)*(x))*((4)-((3)*((0)+(x)))))),AddTreeWithDiv|AddTreeWithAdd|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|DeleteMaliciousR|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DeleteTerminalR|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddToLeafR,MultXD,AddToLeafR,88,88,89,89,0
89,x*x*x*x*3*x+1,25,-10,-0.0384,0.000001584653077754079,-0.0384,0.00000554150877847527,8451.128,8450.7932,8451.128,8449.957199999999,-0.96,0.00028474305441831426,0,0.00013180325397115975,211278.2,211257.82,211278.2,211218.04,((0)*(0)),((9)*((x)+(8))),AddTreeWithDiv|AddTreeWithAdd|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|DeleteMaliciousR|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DivXD|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|FellTreeD|AddTreeWithMult|AddToLeafR,MultXD,AddTreeWithMult,89,89,90,90,0
